第0世代
f1,f2
171.726,45.9161,20
165.335,82.3348,20
168.124,58.9958,20
166.33,75.2947,20
168.815,47.1268,20
170.029,46.9369,20
165.954,80.1811,20
173.174,46.651,21
169.25,69.4361,21
169.982,50.3495,21
175.813,47.468,22
170.493,52.4562,22
176.689,47.9875,23
170.521,59.2862,23
170.539,52.5913,23
172.56,54.541,24
171.394,79.8092,24
172.393,74.0269,24
176.5,54.8285,25
173.308,59.9461,25
175.259,56.9098,25
175.356,61.1145,26
173.308,65.5304,26
第1世代
f1,f2
161.952,1.80723,0
149.225,91.4889,0
158.552,3.26205,0
149.507,29.9637,0
151.878,9.97862,0
150.057,13.7927,0
149.807,16.597,0
162.575,7.45314,1
150.012,81.2186,1
152.868,10.241,1
150.129,34.2095,1
150.193,19.1429,1
152.538,12.523,1
151.043,16.0825,1
150.467,18.3929,1
150.943,17.5915,1
154.49,10.241,2
150.264,91.1329,2
150.458,32.8018,2
152.868,10.8971,2
151.658,18.026,2
151.041,31.1377,2
151.623,24.4455,2
157.005,10.741,3
151.463,85.8096,3
151.766,50.3776,3
153.152,10.8976,3
151.848,21.067,3
151.472,78.9917,3
152.868,11.2127,3
161.23,11.4458,4
151.88,86.8856,4
151.975,28.8835,4
155.557,13.2098,4
152.041,23.7424,4
157.628,12.4458,4
157.1,12.6386,4
167.805,12.7978,5
152.123,75.2521,5
152.369,31.3395,5
163.527,15.5199,5
156.543,17.8506,5
163.943,13.1327,5
153.267,24.9041,5
156.327,21.6593,5
152.388,25.0255,5
156.456,20.8562,5
167.56,15.8124,6
152.865,64.162,6
152.927,39.6681,6
156.401,27.1091,6
166.593,17.182,6
163.692,17.4955,6
153.861,28.0393,6
162.565,18.2651,6
160.194,18.6973,6
158,21.3447,6
156.553,22.2368,6
152.97,32.3952,6
159.262,19.5494,6
153.074,30.156,6
176.805,16.7667,7
153.084,76.6595,7
153.147,44.589,7
168.135,16.8664,7
153.607,37.7766,7
163.15,19.4978,7
154.843,28.8518,7
159.67,20.7308,7
166.278,18.4287,7
165.033,18.5062,7
157.959,23.6104,7
159.402,23.584,7
156.027,28.4788,7
157.538,26.127,7
156.651,27.1003,7
156.891,26.4598,7
163.931,19.7939,8
153.367,58.0795,8
154.093,39.6705,8
160.652,23.1135,8
156.062,30.2805,8
155.167,36.7156,8
157.988,24.347,8
162.805,20.9386,8
157.469,27.8446,8
168.096,19.9202,9
154.842,71.248,9
154.931,42.456,9
163.527,22.9048,9
158.66,24.8667,9
155.536,37.3506,9
156.452,30.5498,9
157.694,29.4561,9
165.72,20.6288,9
161.092,23.4696,9
160.802,23.6036,9
167.48,19.9523,9
166.15,20.2165,9
174.118,20.3822,10
154.962,85.6955,10
155.318,61.8629,10
155.967,46.4498,10
156.503,31.6925,10
170.098,21.603,10
158.776,26.0327,10
164.39,23.0985,10
160.828,24.4988,10
167.441,23.0744,10
167.475,21.879,10
162.372,24.161,10
159.188,26.0134,10
163.745,24.0241,10
171.22,21.7922,11
155.901,65.0536,11
156.593,40.6642,11
157.039,33.2492,11
167.635,21.8818,11
159.3,30.5539,11
165.14,24.2292,11
166.278,23.5646,11
162.033,26.7603,11
163.274,25.2626,11
160.092,27.1835,11
159.733,28.2088,11
163.134,26.6243,11
159.943,27.2949,11
171.848,23.9598,12
156.647,63.339,12
156.716,47.7143,12
157.17,37.6741,12
164.165,26.7554,12
166.436,25.59,12
158.648,35.2336,12
168.893,25.4525,12
161.313,27.765,12
169.599,24.2116,12
160.092,30.5312,12
159.408,32.2156,12
161.053,27.9747,12
170.028,24.9973,13
156.721,67.7519,13
157.398,59.0512,13
162.582,28.8749,13
164.823,27.2868,13
159.441,33.7649,13
160.487,31.4003,13
157.568,46.2854,13
158.434,40.4657,13
167.696,25.6519,13
166.975,27.0121,13
157.712,42.4772,13
157.685,45.0492,13
167.189,26.9242,13
167.698,26.7857,14
157.103,75.82,14
159.253,52.1019,14
157.278,69.1861,14
164.165,30.6265,14
159.493,38.8518,14
157.638,58.1073,14
167.021,29.2689,14
158.731,56.3136,14
161.415,32.988,14
163.23,30.6938,14
160.167,34.1689,14
162.47,31.4834,14
158.025,56.9354,14
161.761,31.6303,14
167.197,28.1354,14
159.511,35.1002,14
159.696,34.9095,14
160.057,34.6514,14
167.026,28.8993,14
171.848,27.8557,15
157.729,66.6316,15
158.991,58.7626,15
159.555,38.7073,15
163.23,31.1324,15
167.601,28.3169,15
167.023,30.13,15
160.167,34.2131,15
158.138,61.8149,15
159.653,35.2149,15
173.967,28.1656,16
158.255,62.1203,16
159.844,36.1985,16
168.48,29.2747,16
162.202,35.6879,16
165.307,32.6884,16
167.475,30.8146,16
171.982,29.1563,16
163.475,32.9694,16
172.604,28.2472,16
170.555,29.9231,17
158.278,91.2369,17
164.819,33.0405,17
159.68,68.9541,17
158.435,70.1933,17
160.925,37.9374,17
第2世代
f1,f2
161.952,1.80723,0
148.372,25.1408,0
155.18,3.02108,0
149.793,10.0304,0
151.878,9.97862,0
164.575,2.25803,1
149.225,91.4889,1
149.507,29.9637,1
158.552,3.26205,1
152.245,10.241,1
157.307,8.3765,1
150.057,13.7927,1
149.807,16.597,1
149.773,27.7306,1
159.175,5.41767,2
149.842,37.0538,2
152.868,10.241,2
150.006,21.4354,2
150.925,14.4745,2
152.538,12.523,2
150.467,18.3929,2
150.193,19.1429,2
162.575,7.45314,3
149.923,38.89,3
160.67,7.52409,3
153.745,10.241,3
150.541,28.2158,3
150.693,19.1429,3
152.868,10.8971,3
151.42,14.6164,3
150.129,34.2095,3
150.458,32.8018,3
151.043,16.0825,3
150.943,17.5915,3
165.033,8.05678,4
149.924,85.8477,4
151,21.6634,4
150.012,81.2186,4
154.49,10.241,4
152.445,18.0203,4
151.658,18.026,4
152.868,11.2127,4
153.152,10.8976,4
157.005,10.741,5
150.264,91.1329,5
151.041,31.1377,5
155.557,13.2098,5
153.245,14.2872,5
151.623,24.4455,5
152.551,19.164,5
151.848,21.067,5
152.293,20.7452,5
157.628,10.741,6
151.295,63.8974,6
151.766,50.3776,6
157.1,12.6386,6
154.175,15.9427,6
151.975,28.8835,6
153.23,21.0123,6
154.07,19.3485,6
152.538,22.2559,6
152.041,23.7424,6
161.23,11.4458,7
151.463,85.8096,7
151.785,62.1764,7
157.628,12.4458,7
152.296,29.5673,7
155.038,18.8817,7
153.267,24.9041,7
155.798,16.3831,7
151.472,78.9917,7
152.388,25.0255,7
162.283,12.21,8
151.88,86.8856,8
152.123,75.2521,8
152.369,31.3395,8
157.628,12.4458,8
154.512,24.9041,8
155.444,21.497,8
153.861,28.0393,8
153.074,30.156,8
157.005,17.5999,8
156.22,21.0573,8
156.543,17.8506,8
156.456,20.8562,8
167.805,12.7978,9
152.137,86.5141,9
152.47,33.2984,9
161.655,16.2562,9
158.366,17.2932,9
163.943,13.1327,9
155.786,28.1642,9
163.527,15.5199,9
156.327,21.6593,9
157.128,18.1399,9
152.97,32.3952,9
154.843,28.8518,9
154.165,31.3524,9
156.698,19.9497,9
154.208,30.1897,9
165.97,13.2262,10
152.451,95.737,10
152.799,38.634,10
163.288,16.5132,10
161.202,17.5815,10
157.18,18.6277,10
155.233,29.1178,10
154.093,32.8178,10
159.537,17.9351,10
156.553,22.2368,10
159.655,17.7909,10
156.401,27.1091,10
156.027,28.4788,10
153.607,37.7766,10
153.637,35.4929,10
167.56,15.8124,11
152.865,64.162,11
152.927,39.6681,11
155.119,32.9968,11
163.692,17.4955,11
166.593,17.182,11
161.538,17.7361,11
160.194,18.6973,11
158.121,18.9833,11
157.538,26.127,11
157.959,23.6104,11
155.954,31.4287,11
158,21.3447,11
156.376,29.8306,11
156.651,27.1003,11
156.891,26.4598,11
156.062,30.2805,11
168.635,16.1204,12
153.029,41.9605,12
162.565,18.2651,12
155.167,36.7156,12
156.452,30.5498,12
168.135,16.8664,12
154.093,39.6705,12
159.262,19.5494,12
157.988,24.347,12
158.314,20.7409,12
157.469,27.8446,12
157.513,27.3434,12
158.335,19.6971,12
176.805,16.7667,13
153.084,76.6595,13
163.15,18.3986,13
153.147,44.589,13
155.536,37.3506,13
157.694,29.4561,13
159.67,20.7308,13
158.459,22.2171,13
156.503,31.6925,13
154.931,42.456,13
154.777,43.0486,13
156.753,30.5918,13
158.527,20.8675,13
159.152,20.8424,13
166.278,18.4287,14
153.367,58.0795,14
155.967,46.4498,14
160.348,21.1133,14
156.593,40.6642,14
165.033,18.5062,14
158.66,24.8667,14
157.039,33.2492,14
163.15,19.4978,14
159.123,22.6786,14
156.729,37.2383,14
158.645,31.0675,14
162.39,21.0752,14
158.286,32.4211,14
162.805,20.9386,14
169.565,18.7396,15
154.238,86.488,15
156.716,47.7143,15
155.318,61.8629,15
167.48,19.1306,15
154.303,71.3532,15
157.17,37.6741,15
163.931,19.7939,15
154.363,63.2945,15
158.648,35.2336,15
163.165,20.1484,15
161.805,21.8592,15
158.66,32.2876,15
159.402,23.584,15
158.686,27.8049,15
161.201,21.9491,15
160.255,23.3914,15
160.652,23.1135,15
159.016,24.8995,15
158.776,26.0327,15
154.842,71.248,16
168.096,19.9202,16
157.404,42.3052,16
157.398,59.0512,16
159.188,26.0134,16
155.756,63.7715,16
第3世代
f1,f2
161.212,1.80723,0
148.372,25.1408,0
149.793,10.0304,0
155.18,3.02108,0
154.52,9.03615,0
152.065,9.63855,0
151.878,9.97862,0
161.952,1.80723,1
149.225,91.4889,1
149.301,32.9625,1
152.245,10.241,1
155.693,6.62912,1
158.552,3.26205,1
157.307,5.81928,1
150.077,12.4029,1
149.807,16.597,1
149.773,27.7306,1
149.507,29.9637,1
150.057,13.7927,1
164.575,2.25803,2
149.842,37.0538,2
150.006,21.4354,2
149.857,36.5012,2
159.675,4.96687,2
156.043,8.73293,2
157.307,8.3765,2
152.868,10.241,2
159.175,5.41767,2
150.328,14.014,2
150.193,19.1429,2
152.245,10.241,2
151.573,12.4882,2
151.548,13.6392,2
164.575,2.65964,3
149.923,38.89,3
150.129,34.2095,3
159.175,6.60542,3
150.425,14.6164,3
157.307,8.44471,3
153.745,10.241,3
152.538,12.523,3
150.925,14.4745,3
152.868,10.8971,3
160.42,7.17033,4
149.924,85.8477,4
150.458,32.8018,4
153.868,10.241,4
150.012,81.2186,4
151.42,14.6164,4
150.467,18.3929,4
152.868,11.2127,4
153.152,10.8976,4
151.043,16.0825,4
150.675,17.374,4
162.575,7.45314,5
149.973,87.8203,5
150.541,28.2158,5
154.49,10.241,5
160.542,9.72289,5
152.868,14.2729,5
151.42,14.6164,5
160.67,7.52409,5
150.693,19.1429,5
150.943,17.5915,5
150.93,17.8842,5
165.033,8.05678,6
150.264,91.1329,6
150.73,21.0546,6
162.655,8.67765,6
157.005,10.741,6
153.245,14.2872,6
155.557,13.2098,6
151.658,18.026,6
152.445,18.0203,6
156.448,13.0028,6
168.926,9.77529,7
150.808,86.3666,7
150.967,26.979,7
157.628,10.741,7
153.868,15.4577,7
155.557,15.3323,7
151.962,18.3929,7
157.1,12.6386,7
151,21.6634,7
151.848,21.067,7
162.277,11.3262,8
151.002,30.2753,8
151.413,21.8396,8
157.628,12.4458,8
151.048,29.9319,8
161.23,11.4458,8
154.175,15.9427,8
156.882,15.4712,8
154.098,18.9794,8
152.293,20.7452,8
157.452,14.8223,8
152.943,19.1429,8
152.551,19.164,8
164.41,11.9908,9
151.019,96.9584,9
151.041,31.1377,9
162.283,12.21,9
157.628,12.4458,9
156.893,16.3348,9
155.798,16.3831,9
152.792,19.7176,9
154.07,19.3485,9
155.038,18.8817,9
151.623,24.4455,9
151.423,30.3082,9
152.041,23.7424,9
154.539,18.8966,9
152.538,22.2559,9
152.417,22.308,9
165.033,12.1028,10
151.208,89.6043,10
151.281,48.8757,10
160.175,12.7579,10
151.796,42.3604,10
155.41,19.6939,10
157.925,13.3807,10
151.975,28.8835,10
153.23,21.0123,10
156.543,17.8506,10
157.059,16.6125,10
152.388,25.0255,10
152.986,22.3282,10
157.005,17.5999,10
152.122,27.4086,10
152.347,27.0632,10
153.036,22.0968,10
167.805,12.7978,11
151.295,63.8974,11
151.766,50.3776,11
152.296,29.5673,11
157.82,17.0204,11
153.943,21.1077,11
161.543,16.446,11
164.565,13.0109,11
162.283,15.4093,11
153.267,24.9041,11
156.22,21.0573,11
152.816,26.4043,11
163.788,13.9146,11
157.128,18.1399,11
156.698,19.9497,11
161.655,16.2562,11
163.943,13.1327,11
156.456,20.8562,11
165.97,13.2262,12
151.463,85.8096,12
152.016,53.8865,12
158.366,17.2932,12
151.785,62.1764,12
163.288,16.5132,12
151.472,78.9917,12
152.348,31.5899,12
163.527,15.5199,12
155.444,21.497,12
157.165,19.0514,12
153.861,28.0393,12
154.512,24.9041,12
157.18,18.6277,12
153.074,30.156,12
153.911,26.3276,12
154.984,23.9136,12
155.072,22.3104,12
152.952,31.1389,12
152.369,31.3395,12
167.56,15.8124,13
151.501,79.9214,13
152.118,73.9609,13
152.47,33.2984,13
161.202,17.5815,13
158.84,17.6135,13
163.692,17.4955,13
165.97,17.4712,13
164.067,17.4812,13
154.628,27.4454,13
166.593,17.182,13
157.172,21.2663,13
154.208,30.1897,13
153.48,30.191,13
152.97,32.3952,13
158.121,18.9833,13
157.548,19.0349,13
156.327,21.6593,13
155.548,23.2669,13
156.15,23.1762,13
155.452,26.9972,13
155.462,26.0687,13
168.635,16.1204,14
151.88,86.8856,14
152.678,37.0336,14
152.638,71.9272,14
161.538,17.7361,14
168.135,16.8664,14
152.123,75.2521,14
155.685,23.7995,14
153.637,35.4929,14
第4世代
f1,f2
161.212,1.80723,0
146.893,18.9186,0
155.18,3.02108,0
147.71,12.4029,0
154.458,6.55687,0
150.455,8.76937,0
149.793,10.0304,0
161.213,1.80723,1
148.205,16.3496,1
151.79,9.47891,1
154.52,9.03615,1
155.693,6.62912,1
149.557,13.0169,1
150.048,12.1529,1
157.307,5.81928,1
159.175,3.02108,1
158.053,3.87349,1
158.552,3.26205,1
161.952,1.80723,2
148.372,25.1408,2
158.553,4.11446,2
149.807,16.597,2
148.613,22.6107,2
156.043,8.73293,2
152.065,9.63855,2
150.077,12.4029,2
157.308,6.56867,2
151.878,9.97862,2
149.898,13.6578,2
157.307,8.3765,2
161.952,1.80723,3
148.613,29.3739,3
157.307,8.44471,3
155.223,10.1706,3
150.006,21.4354,3
150.057,13.7927,3
159.675,4.96687,3
152.245,10.241,3
159.175,5.41767,3
148.65,26.4758,3
151.548,13.6392,3
149.708,24.5982,3
149.807,24.5415,3
151.883,12.2068,3
151.573,12.4882,3
164.575,2.25803,4
149.225,91.4889,4
149.301,32.9625,4
150.078,14.014,4
157.307,9.93334,4
152.868,10.241,4
163.07,4.99628,4
160.67,5.81928,4
152.245,10.241,4
149.773,27.7306,4
159.175,6.60542,4
158.25,9.88855,4
149.507,29.9637,4
149.428,30.8951,4
164.575,2.65964,5
149.683,30.0185,5
150.193,19.1429,5
159.553,7.72015,5
153.245,10.241,5
160.42,7.17033,5
150.328,14.014,5
152.245,10.8729,5
152.868,10.241,5
159.798,7.18296,5
168.635,4.81928,6
149.842,37.0538,6
162.575,7.45314,6
153.745,10.241,6
160.298,8.04406,6
150.235,25.6333,6
150.129,34.2095,6
150.378,22.3132,6
150.425,14.6164,6
152.16,14.2091,6
160.67,7.52409,6
152.868,10.8971,6
150.925,14.4745,6
149.857,36.5012,6
152.538,12.523,6
152.77,12.1244,6
165.033,8.04418,7
149.915,84.2243,7
149.923,38.89,7
160.542,9.72289,7
153.868,10.241,7
162.655,8.67765,7
150.467,18.3929,7
150.458,32.8018,7
151.42,14.6164,7
163.65,8.42044,7
152.868,11.2127,7
150.301,33.7392,7
153.152,10.8976,7
150.675,17.374,7
151.043,16.0825,7
151.2,15.6815,7
165.033,8.05678,8
149.924,85.8477,8
153.995,10.241,8
150.496,23.3063,8
150.346,79.7237,8
151.42,14.6164,8
152.868,14.2729,8
150.012,81.2186,8
150.693,19.1429,8
153.245,11.2468,8
150.943,17.5915,8
153.122,12.0651,8
150.93,17.8842,8
168.926,9.77529,9
149.973,87.8203,9
150.475,82.4223,9
150.541,28.2158,9
154.49,10.241,9
165.645,10.0712,9
165.655,9.88539,9
151.658,18.026,9
153.358,12.1138,9
150.675,26.2987,9
152.445,18.0203,9
150.73,21.0546,9
153.01,16.2301,9
150.693,21.2654,9
153.245,14.2872,9
153.355,14.2159,9
165.033,10.4443,10
150.262,94.4499,10
150.79,68.6465,10
157.005,10.741,10
150.835,29.3697,10
150.706,88.4966,10
153.245,14.8987,10
151.962,18.3929,10
154.558,14.1365,10
155.557,13.2098,10
151,21.6634,10
150.967,26.979,10
150.264,91.1329,10
156.415,12.4127,10
154.82,13.3338,10
151.665,21.1799,10
156.543,11.241,10
151.848,21.067,10
157.628,10.741,11
150.397,97.2738,11
150.808,86.3666,11
151.002,26.1911,11
155.66,15.0878,11
153.868,15.2276,11
151.413,21.8396,11
156.448,13.0028,11
152.245,19.7027,11
152.943,19.1429,11
153.565,16.2045,11
157.005,11.8361,11
152.551,19.164,11
156.882,12.4458,11
162.277,11.3262,12
151.002,30.2753,12
155.557,15.3323,12
161.23,11.4458,12
157.628,11.4819,12
151.136,28.1602,12
157.1,12.6386,12
151.623,24.4455,12
152.041,23.7424,12
152.245,20.0842,12
153.7,16.5725,12
153.868,15.4577,12
153.223,19.3697,12
151.048,29.9319,12
157.628,12.4458,12
152.792,19.7176,12
153.19,19.7081,12
165.033,11.8247,13
151.019,96.9584,13
151.041,31.1377,13
162.283,12.21,13
157.628,12.4458,13
164.41,11.9908,13
155.66,15.7416,13
152.041,23.9395,13
156.882,15.4712,13
152.868,20.0994,13
151.5,28.4461,13
154.202,15.9347,13
154.07,19.3485,13
157.452,14.8223,13
152.293,20.7452,13
151.423,30.3082,13
152.585,20.5154,13
154.098,18.9794,13
154.175,15.9427,13
167.432,12.0642,14
151.208,89.6043,14
第5世代
f1,f2
161.212,1.80723,0
146.893,18.9186,0
148.71,5.42169,0
155.18,3.02108,0
147.71,12.4029,0
159.548,2.40964,0
161.213,1.80723,1
148.205,16.3496,1
155.18,3.02108,1
149.557,9.03615,1
151.713,5.43072,1
161.212,2.70884,1
150.048,6.0241,1
161.952,1.80723,2
148.368,22.3705,2
155.802,3.02108,2
148.883,19.7199,2
149.557,13.0169,2
152.873,5.88997,2
161.665,2.40964,2
151.525,7.13783,2
149.793,10.0304,2
150.455,8.76937,2
161.835,1.80723,2
161.952,1.80723,3
148.372,25.1408,3
149.807,16.597,3
149.345,22.0412,3
159.175,3.02108,3
154.458,6.55687,3
153.57,6.67277,3
157.307,5.81928,3
152.042,8.58132,3
149.898,13.6578,3
148.613,22.6107,3
158.053,3.87349,3
151.79,9.47891,3
150.048,12.1529,3
150.723,10.2177,3
157.557,5.81927,3
150.147,10.2187,3
158.552,3.26205,3
161.953,1.80723,4
148.613,29.3739,4
149.845,18.3929,4
148.857,24.0598,4
154.085,7.9749,4
158.553,4.11446,4
155.693,6.62912,4
157.308,6.56867,4
152.065,9.63855,4
150.057,13.7927,4
148.65,26.4758,4
158.553,4.85065,4
150.878,10.241,4
150.577,11.6528,4
150.077,12.4029,4
151.878,9.97862,4
162.575,1.80723,5
148.965,63.1529,5
149.301,32.9625,5
159.675,4.96687,5
154.52,9.03615,5
150.078,14.014,5
155.793,8.73293,5
152.245,10.241,5
151.303,12.1529,5
159.175,5.41767,5
157.308,6.63554,5
150.006,21.4354,5
149.42,26.2703,5
157.165,8.28213,5
152.147,10.9907,5
149.807,24.5415,5
149.513,24.687,5
149.708,24.5982,5
164.575,2.25803,6
149.225,91.4889,6
149.428,30.8951,6
163.07,4.99628,6
160.67,5.81928,6
159.175,6.60542,6
157.307,8.3765,6
155.223,10.1706,6
152.868,10.241,6
149.631,25.7412,6
156.043,8.73293,6
150.193,19.1429,6
150.328,14.014,6
151.548,13.6392,6
152.245,10.241,6
149.507,29.9637,6
151.883,12.2068,6
150.27,17.0204,6
151.573,12.4882,6
164.575,2.41867,7
149.465,65.7754,7
149.683,30.0185,7
161.952,6.6063,7
156.095,9.16949,7
157.307,8.44471,7
153.245,10.241,7
150.303,18.5661,7
159.553,7.72015,7
150.235,25.6333,7
160.42,7.17033,7
150.425,14.6164,7
149.773,27.7306,7
152.245,10.8729,7
151.165,14.2754,7
151.92,12.9457,7
152.868,10.241,7
159.798,7.18296,7
150.925,14.4745,7
152.07,12.7754,7
164.575,2.65964,8
149.842,37.0538,8
157.307,9.93334,8
150.299,28.4537,8
153.245,10.241,8
163.975,7.42999,8
150.129,34.2095,8
158.128,9.03615,8
162.575,7.45314,8
160.298,8.04406,8
150.378,22.3132,8
160.67,7.52409,8
150.467,18.3929,8
150.425,21.6914,8
150.675,17.374,8
149.857,36.5012,8
152.868,10.8971,8
151.043,16.0825,8
152.16,14.2091,8
152.538,12.523,8
152.292,13.7981,8
152.77,12.1244,8
151.2,15.6815,8
151.42,14.6164,8
151.415,14.6164,8
168.635,4.81928,9
149.853,84.6881,9
149.923,38.89,9
149.915,84.2243,9
158.25,9.88855,9
153.745,10.241,9
165.033,7.16105,9
161.165,8.51095,9
151.42,14.6164,9
163.65,8.42044,9
160.298,9.71321,9
150.496,23.3063,9
152.868,11.2127,9
150.35,29.1026,9
150.301,33.7392,9
164.41,8.04418,9
150.675,18.6002,9
150.943,17.5915,9
150.306,32.8431,9
153.245,10.3603,9
153.152,10.8976,9
150.835,17.8584,9
165.033,8.04418,10
149.924,85.8477,10
150.458,32.8018,10
150.346,79.7237,10
160.542,9.72289,10
153.868,10.241,10
162.655,8.66663,10
151.42,14.7827,10
152.868,12.2196,10
150.675,26.2987,10
150.693,19.1429,10
150.012,81.2186,10
150.541,28.2158,10
150.93,17.8842,10
153.373,10.8121,10
153.122,12.0651,10
153.245,11.2468,10
150.845,18.3929,10
165.033,8.05678,11
149.963,92.517,11
162.655,8.67765,11
150.546,33.9735,11
150.475,82.4223,11
153.995,10.241,11
151.42,14.7874,11
150.693,21.2654,11
152.868,14.2729,11
150.878,18.9186,11
150.098,87.0782,11
149.973,87.8203,11
153.358,12.1138,11
153.245,12.4828,11
150.73,21.0546,11
153.357,12.2356,11
165.655,9.45477,12
150.262,94.4499,12
150.706,88.4966,12
150.757,27.5005,12
第6世代
f1,f2
161.212,1.80723,0
146.893,18.9186,0
147.71,12.4029,0
155.18,3.02108,0
148.71,5.42169,0
150.34,5.27008,0
159.548,2.40964,0
161.213,1.80723,1
147.143,19.9092,1
155.18,3.02108,1
151.713,5.43072,1
148.57,13.0711,1
159.548,2.40964,1
149.557,9.03615,1
148.205,16.3496,1
150.048,6.0241,1
147.867,22.6689,2
161.952,1.80723,2
155.802,3.02108,2
152.873,5.88997,2
161.212,2.70884,2
149.557,13.0169,2
148.65,18.4526,2
148.368,22.3705,2
149.333,17.4407,2
151.17,6.0241,2
149.793,10.0304,2
151.17,8.29961,2
150.455,8.76937,2
150.082,9.05953,2
149.18,17.7478,2
161.665,2.40964,2
161.835,1.80723,2
161.953,1.80723,3
148.027,43.7513,3
148.372,25.1408,3
157.307,4.85236,3
154.458,6.55687,3
159.175,3.02108,3
148.883,19.7199,3
161.952,1.80723,3
149.807,16.597,3
153.57,6.67277,3
150.723,10.2177,3
148.613,22.6107,3
151.67,6.71455,3
151.525,7.13783,3
158.053,3.87349,3
149.898,13.6578,3
158.552,3.26205,3
150.048,12.1529,3
150.147,10.2187,3
161.962,1.80723,4
148.467,31.8011,4
155.693,6.62912,4
152.59,7.26506,4
158.67,3.37505,4
161.953,1.80723,4
149.345,22.0412,4
148.613,29.3739,4
149.845,18.3929,4
148.65,24.1211,4
157.307,5.81928,4
150.057,13.7927,4
149.923,17.1677,4
150.878,10.241,4
150.577,11.6528,4
157.435,4.96686,4
148.857,24.0598,4
151.79,9.47891,4
152.042,8.58132,4
158.553,4.85065,4
150.077,12.4029,4
148.557,31.7614,4
158.553,4.11446,4
151.898,9.07036,4
148.65,26.4758,5
162.575,1.80723,5
