第0世代
f1,f2
148.1,8.88454,6
146.402,11.0934,6
146.775,10.3262,6
146.173,11.4548,6
150.152,2.05723,6
147.855,9.03042,6
145.195,13.753,6
146.413,10.8434,6
146.775,10.241,6
144.935,22.0555,7
150.775,0.60241,7
148.223,8.43373,7
144.94,18.1429,7
145.327,12.0482,7
149.327,7.65792,7
146.902,10.241,7
146.402,11.0934,7
147.85,9.33534,7
149.418,4.84639,7
144.945,15.5431,7
149.328,7.07731,7
149.668,3.91365,7
150.152,2.05723,7
150.04,3.01205,7
145.19,14.6736,7
145.195,13.8383,7
150.525,1.41792,7
145.318,12.5511,7
149.913,3.86446,7
150.403,1.57416,7
147.86,9.03042,7
146.775,10.7439,7
146.54,10.8434,7
146.417,10.8434,7
147.855,9.04518,7
152.02,0.60241,8
145.185,22.0555,8
145.195,16.0421,8
151.148,2.05723,8
第71世代
f1,f2
144.93,22.5377,0
150.402,0.60241,0
144.935,18.4793,0
149.327,7.65792,0
147.85,8.43373,0
149.413,3.01205,0
146.648,10.241,0
147.85,9.28614,0
144.94,14.4113,0
145.205,12.0482,0
146.158,10.8434,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
146.163,10.8434,0
144.935,19.5264,1
150.403,0.60241,1
147.85,8.43373,1
144.94,14.5094,1
148.223,8.43373,1
146.652,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.163,10.8434,1
149.418,3.01205,1
150.147,1.41792,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
146.402,10.241,1
150.148,1.20482,1
146.168,10.8434,1
144.935,20.3507,2
150.648,0.60241,2
144.94,14.6736,2
148.845,8.43373,2
144.95,12.0482,2
146.167,10.8434,2
147.85,8.88454,2
146.653,10.241,2
147.855,8.43373,2
149.327,6.62651,2
150.147,2.37499,2
149.663,3.01205,2
149.418,3.01205,2
150.152,1.20482,2
146.408,10.8434,2
149.413,4.76606,2
149.328,6.62651,2
144.945,13.4317,2
149.417,4.71687,2
146.647,10.241,2
144.95,12.9006,2
150.148,1.41792,2
144.935,20.3966,3
150.652,0.60241,3
148.85,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.93666,3
146.658,10.241,3
146.168,10.8434,3
149.418,3.86446,3
147.855,8.43373,3
149.327,6.71361,3
149.417,6.42169,3
149.795,3.01205,3
150.148,1.77455,3
144.95,12.6596,3
150.398,1.20482,3
144.945,13.8979,3
146.413,10.8434,3
149.663,3.01205,3
146.652,10.241,3
150.152,1.41792,3
149.328,6.62651,3
147.855,8.88454,3
150.653,0.60241,4
144.935,21.2031,4
144.94,16.9581,4
148.973,8.43373,4
146.775,10.241,4
147.85,8.94681,4
146.168,11.4548,4
147.86,8.43373,4
145.2,12.0482,4
149.913,3.01205,4
149.418,4.23494,4
144.945,14.4298,4
149.663,3.86446,4
149.327,7.07731,4
149.417,6.42169,4
144.955,13.4317,4
150.402,1.20482,4
145.195,12.1334,4
150.148,2.05723,4
146.417,10.8434,4
150.158,1.41792,4
146.173,10.8434,4
150.652,0.704704,4
146.652,10.7439,4
144.95,13.8825,4
149.328,6.74903,4
146.658,10.241,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2667,5
150.658,0.60241,5
144.94,17.8105,5
149.217,8.43373,5
146.168,11.4548,5
148.1,8.43373,5
147.85,9.04518,5
146.775,10.241,5
145.2,12.0482,5
144.945,14.6736,5
149.418,4.71686,5
149.667,3.86446,5
149.328,6.77994,5
145.19,14.4113,5
149.327,7.23795,5
146.658,10.4029,5
145.195,13.4317,5
150.148,2.27033,5
150.403,1.20482,5
149.913,3.01205,5
150.152,2.02937,5
150.393,1.41792,5
149.917,3.01205,5
147.855,9.03042,5
146.402,10.8524,5
145.2,12.5616,5
146.418,10.8434,5
146.775,10.241,5
146.408,10.8434,5
144.935,21.4758,6
150.77,0.60241,6
144.94,17.8918,6
148.11,8.43373,6
149.327,7.47891,6
147.85,9.28614,6
146.78,10.241,6
144.945,14.6907,6
145.322,12.0482,6
146.168,11.6958,6
149.418,4.71687,6
149.328,7.07731,6
149.668,3.86446,6
150.525,1.20482,6
150.397,1.41792,6
150.152,2.05723,6
145.19,14.5094,6
145.2,12.1334,6
146.535,10.8434,6
149.918,3.01205,6
149.667,4.71687,6
149.917,3.01205,6
145.2,13.4317,6
150.158,2.02937,6
148.1,8.88454,6
146.402,11.0934,6
146.775,10.3262,6
146.173,11.4548,6
147.855,9.03042,6
145.195,13.753,6
146.413,10.8434,6
146.775,10.241,6
150.775,0.60241,7
144.935,22.0555,7
148.223,8.43373,7
144.94,18.0833,7
145.327,12.0482,7
149.327,7.65792,7
146.898,10.241,7
146.402,11.0934,7
147.85,9.33534,7
149.418,4.84639,7
144.945,15.5431,7
149.328,7.07731,7
149.668,3.91365,7
150.152,2.05723,7
145.19,14.6736,7
145.195,13.8383,7
145.318,12.5511,7
150.403,1.57416,7
147.86,9.03042,7
146.775,10.7439,7
149.913,3.86446,7
150.04,3.01205,7
150.525,1.20482,7
146.54,10.8434,7
149.918,3.01205,7
150.525,1.41792,7
146.417,10.8434,7
147.855,9.04518,7
151.403,0.60241,8
144.94,18.1429,8
146.318,14.6736,8
第72世代
f1,f2
144.93,22.5377,0
150.402,0.60241,0
144.935,18.4793,0
149.327,7.65792,0
147.85,9.28614,0
147.85,8.43373,0
149.413,3.01205,0
146.402,10.241,0
144.94,14.4113,0
145.205,12.0482,0
146.158,10.8434,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
146.163,10.8434,0
144.935,19.5264,1
150.403,0.60241,1
147.85,8.43373,1
144.94,14.5094,1
148.223,8.43373,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.163,10.8434,1
149.418,3.01205,1
150.147,1.41792,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
150.148,1.20482,1
146.398,10.4029,1
146.168,10.8434,1
146.402,10.241,1
144.935,20.3507,2
150.648,0.60241,2
144.94,14.6736,2
148.845,8.43373,2
144.95,12.0482,2
146.167,10.8434,2
147.85,8.88454,2
146.652,10.241,2
147.855,8.43373,2
149.327,6.62651,2
150.147,2.37499,2
149.663,3.01205,2
149.418,3.01205,2
150.152,1.20482,2
146.408,10.8434,2
149.413,4.76606,2
149.328,6.62651,2
144.945,13.4317,2
149.417,4.71687,2
146.647,10.241,2
144.95,12.9006,2
150.148,1.41792,2
144.935,20.3966,3
150.652,0.60241,3
148.85,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.93666,3
146.653,10.241,3
146.168,10.8434,3
149.418,3.86446,3
147.855,8.43373,3
149.327,6.71361,3
150.148,1.77455,3
149.417,6.42169,3
149.668,3.01205,3
144.95,12.6596,3
150.398,1.20482,3
144.945,13.8979,3
146.413,10.8434,3
149.663,3.01205,3
150.152,1.41792,3
146.652,10.241,3
149.328,6.62651,3
147.855,8.88454,3
144.935,21.2031,4
150.653,0.60241,4
144.94,16.9581,4
148.973,8.43373,4
146.658,10.241,4
147.85,8.94681,4
146.168,11.4548,4
147.86,8.43373,4
145.2,12.0482,4
149.418,4.23494,4
144.945,14.4298,4
149.327,7.07731,4
149.417,6.42169,4
149.795,3.01205,4
144.955,13.4317,4
150.402,1.20482,4
150.148,2.05723,4
145.195,12.1334,4
149.663,3.62349,4
146.417,10.8434,4
150.158,1.41792,4
146.173,10.8434,4
150.652,0.704704,4
146.652,10.7439,4
149.668,3.01205,4
144.95,13.8825,4
149.328,6.74903,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2667,5
150.658,0.60241,5
144.94,17.8105,5
149.217,8.43373,5
146.168,11.4548,5
148.1,8.43373,5
146.775,10.241,5
147.85,9.04518,5
145.2,12.0482,5
144.945,14.6736,5
149.418,4.71686,5
149.663,3.86446,5
149.913,3.01205,5
149.328,6.77994,5
145.19,14.4113,5
149.327,7.23795,5
146.658,10.241,5
145.195,13.4317,5
150.148,2.27033,5
150.403,1.20482,5
150.152,2.02937,5
150.393,1.41792,5
147.855,9.03042,5
146.418,10.8434,5
146.402,10.8524,5
145.2,12.5616,5
146.408,10.8434,5
144.935,21.4758,6
150.77,0.60241,6
144.94,17.8918,6
148.11,8.43373,6
149.327,7.47891,6
147.85,9.28614,6
146.775,10.241,6
149.418,4.71687,6
144.945,14.6907,6
145.322,12.0482,6
146.168,11.6958,6
149.667,3.86446,6
149.328,7.07731,6
150.525,1.20482,6
150.397,1.41792,6
150.152,2.05723,6
145.19,14.5094,6
145.2,12.1334,6
149.917,3.01205,6
149.913,3.01205,6
145.2,13.4317,6
150.158,2.02937,6
148.1,8.88454,6
146.402,11.0934,6
146.658,10.4029,6
146.173,11.4548,6
146.535,10.8434,6
147.855,9.03042,6
145.195,13.753,6
146.413,10.8434,6
146.775,10.241,6
144.935,22.0555,7
150.775,0.60241,7
148.223,8.43373,7
144.94,18.0833,7
145.327,12.0482,7
149.327,7.65792,7
146.402,11.0934,7
147.85,9.33534,7
146.78,10.241,7
144.945,15.5431,7
149.418,4.84639,7
150.152,2.05723,7
149.328,7.07731,7
145.19,14.6736,7
149.668,3.86446,7
145.195,13.8383,7
145.318,12.5511,7
150.402,1.41792,7
150.525,1.20482,7
147.86,9.03042,7
149.667,4.71687,7
146.54,10.8434,7
149.918,3.01205,7
149.917,3.01205,7
146.775,10.3262,7
146.417,10.8434,7
147.855,9.04518,7
146.775,10.241,7
150.902,0.60241,8
144.94,18.1429,8
145.572,12.0482,8
146.775,10.7439,8
147.85,9.65662,8
第73世代
f1,f2
150.402,0.60241,0
144.93,22.5377,0
144.935,18.4793,0
149.327,7.65792,0
147.85,9.28614,0
147.85,8.43373,0
149.413,3.01205,0
146.402,10.241,0
146.158,10.8434,0
144.94,14.4113,0
145.205,12.0482,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
144.935,19.5264,1
150.403,0.60241,1
147.85,8.43373,1
144.94,14.5094,1
148.223,8.43373,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.158,10.8434,1
149.418,3.01205,1
150.147,1.41792,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
150.148,1.20482,1
146.398,10.4029,1
146.163,10.8434,1
146.402,10.241,1
144.935,20.3507,2
150.648,0.60241,2
144.94,14.6736,2
148.845,8.43373,2
144.95,12.0482,2
147.85,8.88454,2
146.652,10.241,2
146.163,10.8434,2
147.855,8.43373,2
149.327,6.62651,2
150.147,2.37499,2
149.663,3.01205,2
149.418,3.01205,2
150.152,1.20482,2
146.647,10.241,2
146.168,10.8434,2
149.413,4.76606,2
149.328,6.62651,2
144.945,13.4317,2
149.417,4.71687,2
144.95,12.9006,2
150.148,1.41792,2
144.935,20.3966,3
150.652,0.60241,3
148.85,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.93666,3
146.653,10.241,3
146.167,10.8434,3
149.418,3.86446,3
147.855,8.43373,3
149.327,6.71361,3
150.148,1.77455,3
149.417,6.42169,3
149.668,3.01205,3
144.95,12.6596,3
150.398,1.20482,3
144.945,13.8979,3
146.408,10.8434,3
149.663,3.01205,3
146.652,10.241,3
150.152,1.41792,3
149.328,6.62651,3
147.855,8.88454,3
144.935,21.2031,4
150.653,0.60241,4
144.94,16.9581,4
148.973,8.43373,4
146.658,10.241,4
147.85,8.94681,4
146.168,10.8434,4
145.2,12.0482,4
147.86,8.43373,4
149.418,4.23494,4
144.945,14.4298,4
149.327,7.07731,4
149.417,6.42169,4
149.795,3.01205,4
144.955,13.4317,4
150.402,1.20482,4
150.148,2.05723,4
145.195,12.1334,4
149.663,3.62349,4
146.413,10.8434,4
150.158,1.41792,4
150.652,0.704704,4
146.652,10.7439,4
149.668,3.01205,4
144.95,13.8825,4
149.328,6.74903,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2667,5
150.658,0.60241,5
144.94,17.8105,5
149.217,8.43373,5
148.1,8.43373,5
146.775,10.241,5
147.85,9.04518,5
146.168,11.4548,5
145.2,12.0482,5
144.945,14.6736,5
149.418,4.71686,5
149.663,3.86446,5
149.913,3.01205,5
149.328,6.77994,5
146.417,10.8434,5
145.19,14.4113,5
149.327,7.23795,5
146.658,10.241,5
145.195,13.4317,5
150.148,2.27033,5
150.403,1.20482,5
150.152,2.02937,5
150.393,1.41792,5
147.855,9.03042,5
146.173,10.8434,5
145.2,12.5616,5
144.935,21.4758,6
150.77,0.60241,6
144.94,17.8918,6
149.223,8.43373,6
147.85,9.28614,6
146.168,11.4548,6
146.775,10.241,6
148.11,8.43373,6
149.418,4.71687,6
144.945,14.6907,6
145.322,12.0482,6
149.667,3.86446,6
149.328,7.07731,6
150.525,1.20482,6
150.397,1.41792,6
146.658,10.4029,6
150.152,2.05723,6
145.19,14.5094,6
145.2,12.1334,6
149.917,3.01205,6
149.913,3.01205,6
149.327,7.47891,6
145.2,13.4317,6
150.158,2.02937,6
148.1,8.88454,6
146.402,10.8524,6
146.418,10.8434,6
147.855,9.03042,6
145.195,13.753,6
146.775,10.241,6
146.408,10.8434,6
144.935,22.0555,7
150.775,0.60241,7
148.223,8.43373,7
144.94,18.0833,7
149.327,7.47891,7
147.85,9.33534,7
146.78,10.241,7
144.945,15.5431,7
145.327,12.0482,7
146.168,11.6958,7
149.418,4.84639,7
150.152,2.05723,7
149.328,7.07731,7
145.19,14.6736,7
149.668,3.86446,7
145.195,13.8383,7
145.318,12.5511,7
150.402,1.41792,7
150.525,1.20482,7
147.86,9.03042,7
149.667,4.71687,7
146.535,10.8434,7
149.918,3.01205,7
149.917,3.01205,7
146.402,11.0934,7
146.775,10.3262,7
146.173,11.4548,7
146.413,10.8434,7
147.855,9.04518,7
146.775,10.241,7
150.902,0.60241,8
144.94,18.1429,8
145.572,12.0482,8
150.035,3.52513,8
148.35,8.43373,8
149.577,6.62651,8
第74世代
f1,f2
150.402,0.60241,0
144.93,22.5377,0
144.935,18.4793,0
149.327,7.65792,0
147.85,9.28614,0
147.85,8.43373,0
149.413,3.01205,0
146.402,10.241,0
146.158,10.8434,0
144.94,14.4113,0
145.205,12.0482,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
144.935,19.5264,1
150.403,0.60241,1
147.85,8.43373,1
144.94,14.5094,1
148.223,8.43373,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.158,10.8434,1
149.418,3.01205,1
150.147,1.41792,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
150.148,1.20482,1
146.398,10.4029,1
146.163,10.8434,1
146.402,10.241,1
150.648,0.60241,2
144.935,20.3507,2
144.94,14.6736,2
148.35,8.43373,2
144.95,12.0482,2
147.85,8.88454,2
146.652,10.241,2
146.163,10.8434,2
149.327,6.62651,2
150.147,2.37499,2
149.663,3.01205,2
149.418,3.01205,2
150.152,1.20482,2
146.647,10.241,2
146.168,10.8434,2
149.413,4.76606,2
147.855,8.43373,2
149.328,6.62651,2
144.945,13.4317,2
149.417,4.71687,2
144.95,12.9006,2
150.148,1.41792,2
144.935,20.3966,3
150.652,0.60241,3
148.6,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.93666,3
146.653,10.241,3
146.167,10.8434,3
149.327,6.71361,3
149.418,3.86446,3
150.148,1.77455,3
149.417,6.42169,3
147.855,8.43373,3
149.668,3.01205,3
144.95,12.6596,3
150.398,1.20482,3
144.945,13.8979,3
146.408,10.8434,3
149.663,3.01205,3
146.652,10.241,3
150.152,1.41792,3
149.328,6.62651,3
147.855,8.88454,3
144.935,21.2031,4
150.653,0.60241,4
144.94,16.9581,4
148.845,8.43373,4
146.658,10.241,4
147.85,8.94681,4
146.168,10.8434,4
145.2,12.0482,4
147.86,8.43373,4
149.418,4.23494,4
149.327,7.07731,4
144.945,14.4298,4
149.417,6.42169,4
149.795,3.01205,4
144.955,13.4317,4
150.402,1.20482,4
150.148,2.05723,4
145.195,12.1334,4
149.663,3.62349,4
146.413,10.8434,4
150.158,1.41792,4
150.652,0.704704,4
146.652,10.7439,4
149.668,3.01205,4
144.95,13.8825,4
149.328,6.74903,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2667,5
150.658,0.60241,5
144.94,17.8105,5
148.85,8.43373,5
146.775,10.241,5
147.85,9.04518,5
146.168,11.4548,5
145.2,12.0482,5
144.945,14.6736,5
148.1,8.43373,5
149.418,4.71686,5
149.663,3.86446,5
149.327,7.23795,5
149.913,3.01205,5
149.328,6.77994,5
146.417,10.8434,5
145.19,14.4113,5
146.658,10.241,5
145.195,13.4317,5
150.148,2.27033,5
150.403,1.20482,5
150.152,2.02937,5
150.393,1.41792,5
147.855,9.03042,5
146.173,10.8434,5
145.2,12.5616,5
144.935,21.4758,6
150.77,0.60241,6
144.94,17.8918,6
148.973,8.43373,6
147.85,9.28614,6
146.168,11.4548,6
146.775,10.241,6
149.418,4.71687,6
144.945,14.6907,6
145.322,12.0482,6
148.11,8.43373,6
149.667,3.86446,6
149.328,7.07731,6
149.327,7.47891,6
150.525,1.20482,6
150.397,1.41792,6
146.658,10.4029,6
150.152,2.05723,6
145.19,14.5094,6
145.2,12.1334,6
149.917,3.01205,6
149.913,3.01205,6
145.2,13.4317,6
150.158,2.02937,6
148.1,8.88454,6
146.402,10.8524,6
146.418,10.8434,6
147.855,9.03042,6
145.195,13.753,6
146.775,10.241,6
146.408,10.8434,6
144.935,22.0555,7
150.775,0.60241,7
144.94,18.0833,7
148.223,8.43373,7
147.85,9.33534,7
149.217,8.43373,7
146.78,10.241,7
144.945,15.5431,7
145.327,12.0482,7
146.168,11.6958,7
149.418,4.84639,7
150.152,2.05723,7
149.328,7.07731,7
145.19,14.6736,7
149.668,3.86446,7
145.195,13.8383,7
145.318,12.5511,7
150.402,1.41792,7
150.525,1.20482,7
147.86,9.03042,7
149.667,4.71687,7
146.535,10.8434,7
149.918,3.01205,7
149.917,3.01205,7
149.327,7.47891,7
146.402,11.0934,7
146.775,10.3262,7
146.173,11.4548,7
146.413,10.8434,7
147.855,9.04518,7
146.775,10.241,7
150.898,0.60241,8
144.94,18.1429,8
145.568,13.9832,8
148.1,10.1877,8
145.572,12.0482,8
第75世代
f1,f2
150.402,0.60241,0
144.93,22.5377,0
144.935,18.4793,0
149.327,7.65792,0
147.85,9.28614,0
147.85,8.43373,0
149.413,3.01205,0
146.402,10.241,0
146.158,10.8434,0
144.94,14.4113,0
145.205,12.0482,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
144.935,19.5264,1
150.403,0.60241,1
147.85,8.43373,1
144.94,14.5094,1
148.223,8.43373,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.158,10.8434,1
149.418,3.01205,1
150.147,1.41792,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
150.148,1.20482,1
146.398,10.4029,1
146.163,10.8434,1
146.402,10.241,1
150.648,0.60241,2
144.935,20.3507,2
144.94,14.6736,2
148.35,8.43373,2
144.95,12.0482,2
147.85,8.55626,2
146.652,10.241,2
146.163,10.8434,2
149.327,6.62651,2
150.147,2.37499,2
149.663,3.01205,2
149.418,3.01205,2
150.152,1.20482,2
146.647,10.241,2
146.168,10.8434,2
149.413,4.76606,2
149.328,6.62651,2
147.855,8.43373,2
144.945,13.4317,2
149.417,4.71687,2
144.95,12.9006,2
150.148,1.41792,2
144.935,20.3507,3
150.652,0.60241,3
148.6,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.88454,3
146.653,10.241,3
146.167,10.8434,3
149.327,6.71361,3
149.418,3.86446,3
150.148,1.77455,3
149.417,6.42169,3
147.855,8.43373,3
149.668,3.01205,3
144.95,12.6596,3
150.398,1.20482,3
144.945,13.8979,3
146.408,10.8434,3
149.663,3.01205,3
146.652,10.241,3
150.152,1.41792,3
149.328,6.62651,3
144.935,20.3966,4
150.653,0.60241,4
148.845,8.43373,4
144.94,16.9581,4
146.658,10.241,4
147.85,8.93666,4
146.168,10.8434,4
145.2,12.0482,4
147.86,8.43373,4
149.418,4.23494,4
149.327,7.07731,4
144.945,14.4298,4
149.417,6.42169,4
149.795,3.01205,4
144.955,13.4317,4
150.148,2.05723,4
150.402,1.20482,4
145.195,12.1334,4
149.663,3.62349,4
146.413,10.8434,4
150.158,1.41792,4
150.652,0.704704,4
146.652,10.7439,4
149.668,3.01205,4
144.95,13.8825,4
149.328,6.74903,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2031,5
150.658,0.60241,5
144.94,17.8105,5
148.85,8.43373,5
146.775,10.241,5
147.85,8.94681,5
146.168,11.4548,5
145.2,12.0482,5
144.945,14.6736,5
149.418,4.71686,5
148.1,8.43373,5
149.663,3.86446,5
149.327,7.23795,5
149.913,3.01205,5
149.328,6.77994,5
146.417,10.8434,5
145.19,14.4113,5
146.658,10.241,5
145.195,13.4317,5
150.148,2.27033,5
150.403,1.20482,5
150.152,2.02937,5
150.393,1.41792,5
146.173,10.8434,5
147.855,8.88454,5
145.2,12.5616,5
144.935,21.2667,6
150.77,0.60241,6
144.94,17.8918,6
148.973,8.43373,6
147.85,9.04518,6
146.168,11.4548,6
146.775,10.241,6
149.418,4.71687,6
144.945,14.6907,6
145.322,12.0482,6
148.11,8.43373,6
149.328,7.07731,6
149.327,7.47891,6
150.525,1.20482,6
150.397,1.41792,6
146.658,10.4029,6
150.152,2.05723,6
145.19,14.5094,6
145.2,12.1334,6
149.917,3.01205,6
149.913,3.01205,6
149.667,3.86446,6
149.663,3.86446,6
145.2,13.4317,6
150.158,2.02937,6
148.1,8.88454,6
146.402,10.8524,6
146.418,10.8434,6
145.195,13.753,6
147.855,9.03042,6
146.775,10.241,6
146.408,10.8434,6
144.935,21.4758,7
150.775,0.60241,7
144.94,18.0833,7
148.223,8.43373,7
147.85,9.28614,7
149.217,8.43373,7
146.78,10.241,7
144.945,15.5431,7
145.327,12.0482,7
146.168,11.6958,7
149.418,4.84639,7
150.152,2.05723,7
149.328,7.07731,7
145.19,14.6736,7
149.668,3.86446,7
145.195,13.8383,7
145.318,12.5511,7
150.398,1.41792,7
147.855,9.03042,7
150.525,1.20482,7
149.667,4.71687,7
146.535,10.8434,7
149.918,3.01205,7
149.327,7.47891,7
149.917,3.01205,7
146.402,11.0934,7
146.775,10.3262,7
146.173,11.4548,7
146.413,10.8434,7
146.775,10.241,7
150.898,0.60241,8
144.935,22.0555,8
144.94,18.1429,8
145.322,12.9006,8
147.275,10.241,8
145.572,12.0482,8
第76世代
f1,f2
150.402,0.60241,0
144.93,22.5377,0
144.935,18.4793,0
149.327,7.65792,0
147.845,8.43373,0
146.402,10.241,0
149.413,3.01205,0
147.85,8.43373,0
146.158,10.8434,0
144.94,14.4113,0
145.205,12.0482,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
144.935,19.5264,1
150.403,0.60241,1
144.94,14.5094,1
148.223,8.43373,1
147.85,9.28614,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.158,10.8434,1
150.147,1.41792,1
149.418,3.01205,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
147.85,8.43373,1
150.148,1.20482,1
146.398,10.4029,1
146.163,10.8434,1
146.402,10.241,1
149.417,3.01205,1
150.648,0.60241,2
144.935,20.3507,2
144.94,14.6736,2
148.35,8.43373,2
144.95,12.0482,2
147.85,8.55626,2
146.652,10.241,2
146.163,10.8434,2
149.327,6.62651,2
149.413,4.76606,2
150.147,2.37499,2
149.663,3.01205,2
150.152,1.20482,2
146.402,10.7543,2
149.328,6.62651,2
147.855,8.43373,2
144.945,13.4317,2
149.417,3.01205,2
144.95,12.9006,2
146.647,10.241,2
150.148,1.41792,2
146.168,10.8434,2
149.418,3.01205,2
144.935,20.3507,3
150.652,0.60241,3
148.6,8.43373,3
144.94,15.1208,3
145.195,12.0482,3
147.85,8.88454,3
146.653,10.241,3
146.167,10.8434,3
149.327,6.71361,3
150.148,1.77455,3
149.417,4.71687,3
147.855,8.43373,3
149.668,3.01205,3
144.95,12.6596,3
149.418,3.86446,3
150.398,1.20482,3
144.945,13.8979,3
149.328,6.62651,3
146.408,10.8434,3
149.663,3.01205,3
146.648,10.241,3
150.152,1.41792,3
144.935,20.3966,4
150.653,0.60241,4
148.728,8.43373,4
144.94,16.9581,4
147.85,8.93666,4
146.658,10.241,4
146.168,10.8434,4
145.2,12.0482,4
149.327,7.07731,4
149.418,4.23494,4
147.86,8.43373,4
144.945,14.4298,4
149.417,6.42169,4
149.795,3.01205,4
144.955,13.4317,4
150.148,2.05723,4
150.402,1.20482,4
146.413,10.8434,4
145.195,12.1334,4
149.663,3.62349,4
150.158,1.41792,4
150.652,0.704704,4
146.652,10.241,4
149.668,3.01205,4
144.95,13.8825,4
149.328,6.74903,4
150.152,1.81626,4
147.855,8.88454,4
144.935,21.2031,5
150.658,0.60241,5
144.94,17.8105,5
148.845,8.43373,5
146.775,10.241,5
147.85,8.94681,5
146.168,11.4548,5
145.2,12.0482,5
144.945,14.6736,5
148.1,8.43373,5
149.663,3.86446,5
149.418,4.71686,5
149.327,7.23795,5
149.913,3.01205,5
145.19,14.4113,5
149.417,6.42169,5
145.195,12.5616,5
150.148,2.27033,5
146.417,10.8434,5
150.403,1.20482,5
150.152,2.02937,5
150.393,1.41792,5
146.173,10.8434,5
146.652,10.7439,5
147.855,8.88454,5
149.328,6.77994,5
146.658,10.241,5
145.2,12.5616,5
144.935,21.2667,6
150.77,0.60241,6
144.94,17.8918,6
148.85,8.43373,6
147.85,9.04518,6
146.168,11.4548,6
146.775,10.241,6
149.418,4.71687,6
144.945,14.6907,6
145.322,12.0482,6
148.11,8.43373,6
149.328,7.07731,6
149.327,7.47891,6
145.19,14.5094,6
150.525,1.20482,6
150.397,1.41792,6
146.658,10.4029,6
150.152,2.05723,6
145.2,12.1334,6
149.917,3.01205,6
149.913,3.01205,6
149.667,3.86446,6
149.663,3.86446,6
150.158,2.02937,6
148.1,8.88454,6
146.402,10.8524,6
146.418,10.8434,6
145.2,13.4317,6
145.195,13.4317,6
147.855,9.03042,6
146.775,10.241,6
146.408,10.8434,6
144.935,21.4758,7
150.775,0.60241,7
144.94,18.0833,7
147.85,9.28614,7
148.973,8.43373,7
146.78,10.241,7
148.223,8.43373,7
144.945,15.5431,7
145.327,12.0482,7
146.168,11.6958,7
149.418,4.84639,7
150.152,2.05723,7
149.328,7.07731,7
145.19,14.6736,7
149.327,7.47891,7
149.668,3.86446,7
145.195,13.753,7
150.398,1.41792,7
147.855,9.03042,7
145.318,12.5511,7
150.525,1.20482,7
149.667,4.71687,7
146.535,10.8434,7
149.918,3.01205,7
149.917,3.01205,7
146.402,11.0934,7
146.775,10.3262,7
146.173,11.4548,7
146.413,10.8434,7
146.775,10.241,7
144.935,22.0555,8
第77世代
f1,f2
150.402,0.60241,0
144.93,22.5377,0
144.935,18.4793,0
149.327,7.65792,0
147.845,8.43373,0
146.402,10.241,0
149.413,3.01205,0
147.85,8.43373,0
146.158,10.8434,0
144.94,14.4113,0
145.205,12.0482,0
149.327,6.62651,0
150.143,2.39474,0
144.945,12.0482,0
150.147,1.20482,0
146.397,10.241,0
144.935,19.5264,1
150.403,0.60241,1
144.94,14.5094,1
148.223,8.43373,1
147.85,9.28614,1
146.648,10.241,1
144.95,12.0482,1
149.327,6.62651,1
146.158,10.8434,1
150.147,1.41792,1
149.418,3.01205,1
149.413,3.62349,1
149.328,6.62651,1
144.945,12.5616,1
147.85,8.43373,1
150.148,1.20482,1
146.398,10.4029,1
146.163,10.8434,1
146.402,10.241,1
