第0世代
f1,f2
163.545,16.9117
146.638,50.3622
147.167,36.8398
149.733,27.5219
150.982,26.1646
149.338,32.5356
158.962,20.2625
159.8,17.0033
152.607,24.9018
157.505,23.3595
第1世代
f1,f2
148.133,15.1492
145.806,34.4915
第2世代
f1,f2
171.841,12.0482
145.806,34.4915
148.098,34.0866
148.133,15.1492
第3世代
f1,f2
171.841,12.0482
145.806,34.4915
147.615,20.1456
148.133,15.1492
148.668,14.3471
第4世代
f1,f2
157.467,12.0482
145.806,34.4915
147.615,20.1456
148.133,15.1492
148.668,14.3471
第5世代
f1,f2
157.467,12.0482
145.806,34.4915
146.8,26.7513
147.615,20.1456
147.312,23.2551
148.133,15.1492
148.668,14.3471
第6世代
f1,f2
157.467,12.0482
145.806,34.4915
146.8,26.7513
147.312,23.2551
147.615,20.1456
148.133,15.1492
151.605,13.8979
148.668,14.3471
第7世代
f1,f2
157.467,12.0482
145.806,34.4915
146.8,26.7513
147.312,23.2551
147.615,20.1456
148.133,15.1492
151.605,13.8979
148.668,14.3471
第8世代
f1,f2
150.03,12.0482
145.806,34.4915
146.8,26.7513
147.133,19.0774
148.133,15.1492
148.668,14.3471
第9世代
f1,f2
149.152,12.0482
145.806,34.4915
146.8,26.7513
146.902,19.0826
147.133,19.0774
148.668,14.3471
148.133,15.1492
第10世代
f1,f2
149.152,12.0482
145.806,34.4915
146.8,26.7513
146.902,19.0826
147.133,19.0774
148.668,14.3471
148.133,15.1492
第11世代
f1,f2
149.152,12.0482
145.806,34.4915
146.8,27.827
146.902,19.0826
146.96,12.0482
146.8,26.7513
第12世代
f1,f2
149.02,12.0482
145.806,34.4915
146.8,27.827
146.902,19.0826
146.96,12.0482
146.837,26.4276
146.8,26.7513
第13世代
f1,f2
149.02,12.0482
145.806,34.4915
146.562,15.7259
146.96,12.0482
第14世代
f1,f2
148.732,12.0482
145.806,34.4915
145.97,25.1028
146.562,15.7259
146.96,12.0482
第15世代
f1,f2
148.732,12.0482
145.806,34.4915
145.97,25.1028
146.562,15.7259
146.96,12.0482
第16世代
f1,f2
148.732,12.0482
145.806,34.4915
145.97,25.1028
146.562,15.7259
146.96,12.0482
第17世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第18世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第19世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第20世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第21世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第22世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第23世代
f1,f2
148.732,12.0482
145.806,34.4915
145.945,28.5669
145.97,25.1028
146.562,15.7259
146.96,12.0482
第24世代
f1,f2
147.918,12.0482
145.806,34.4915
145.945,28.5669
146.562,15.7259
145.97,25.1028
146.568,13.3843
146.96,12.0482
第25世代
f1,f2
147.918,12.0482
145.806,34.4915
145.945,28.5669
146.562,15.7259
145.97,25.1028
146.568,13.3843
146.96,12.0482
第26世代
f1,f2
146.935,12.0482
145.806,34.4915
145.97,25.1028
146.562,15.7259
145.945,28.5669
146.568,13.3843
第27世代
f1,f2
146.935,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
第28世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
第29世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
第30世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
第31世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
第32世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
第33世代
f1,f2
153.66,12.0482
145.555,27.835
145.8,15.231
146.568,13.3843
146.935,12.0482
