第0世代
f1,f2
219.996,26.1136
214.92,30.054
193.003,47.815
209.636,40.5929
206.978,46.5064
第1世代
f1,f2
209.44,24.3584
192.769,49.9708
201.227,40.1208
193.003,47.815
199.535,42.728
第2世代
f1,f2
198.843,23.8948
192.769,49.9708
196.95,36.3258
193.003,47.815
第3世代
f1,f2
198.843,23.8948
192.769,49.9708
196.95,36.3258
193.003,47.815
第4世代
f1,f2
198.843,23.8948
191.082,90.9998
192.769,49.9708
193.003,47.815
196.95,36.3258
第5世代
f1,f2
198.843,23.8948
191.082,90.9998
192.769,49.9708
193.003,47.815
196.95,36.3258
第6世代
f1,f2
192.427,19.1961
191.082,90.9998
第7世代
f1,f2
192.427,19.1961
191.082,90.9998
第8世代
f1,f2
192.427,19.1961
191.082,90.9998
第9世代
f1,f2
192.427,19.1961
191.082,90.9998
第10世代
f1,f2
192.427,19.1961
第11世代
f1,f2
192.427,19.1961
第12世代
f1,f2
192.427,19.1961
第13世代
f1,f2
197.67,16.3643
192.427,19.1961
第14世代
f1,f2
197.67,16.3643
191.767,68.358
192.427,19.1961
第15世代
f1,f2
197.67,16.3643
191.767,68.358
192.427,19.1961
第16世代
f1,f2
197.67,16.3643
191.767,68.358
192.427,19.1961
第17世代
f1,f2
197.67,16.3643
191.767,68.358
192.427,19.1961
第18世代
f1,f2
197.67,16.3643
191.767,68.358
191.964,52.6315
192.427,19.1961
第19世代
f1,f2
197.67,16.3643
191.767,68.358
191.964,52.6315
192.427,19.1961
第20世代
f1,f2
197.67,16.3643
191.767,68.358
191.964,52.6315
192.427,19.1961
第21世代
f1,f2
197.67,16.3643
191.767,68.358
191.964,52.6315
192.427,19.1961
第22世代
f1,f2
197.67,16.3643
191.588,53.3546
191.964,52.6315
192.427,19.1961
第23世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.427,19.1961
197.67,16.3643
第24世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第25世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第26世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第27世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第28世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第29世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第30世代
f1,f2
206.085,15.5342
191.588,53.3546
191.964,52.6315
192.108,34.5444
192.427,19.1961
197.67,16.3643
第31世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
192.108,34.5444
192.427,19.1961
197.67,16.3643
第32世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
192.108,34.5444
192.427,19.1961
197.67,16.3643
第33世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
192.108,34.5444
192.427,19.1961
197.67,16.3643
第34世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第35世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第36世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第37世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第38世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第39世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第40世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第41世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第42世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第43世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第44世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第45世代
f1,f2
206.085,15.5342
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第46世代
f1,f2
206.085,15.5342
191.528,71.5915
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第47世代
f1,f2
206.085,15.5342
191.528,71.5915
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第48世代
f1,f2
206.085,15.5342
191.528,71.5915
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第49世代
f1,f2
206.085,15.5342
191.528,71.5915
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第50世代
f1,f2
206.085,15.5342
191.528,71.5915
191.588,53.3546
191.921,44.766
191.946,25.8431
192.427,19.1961
197.67,16.3643
第51世代
f1,f2
206.085,15.5342
190.835,27.6779
191.946,25.8431
192.427,19.1961
197.67,16.3643
第52世代
f1,f2
206.085,15.5342
190.835,27.6779
191.946,25.8431
192.427,19.1961
197.67,16.3643
第53世代
f1,f2
206.085,15.5342
190.835,27.6779
191.946,25.8431
192.427,19.1961
197.67,16.3643
第54世代
f1,f2
206.085,15.5342
190.835,27.6779
191.946,25.8431
192.305,21.3222
192.427,19.1961
