第0世代
f1,f2
163.385,21.997
146.723,50.7186
148.293,49.5347
150.835,36.59
155.124,28.8365
第1世代
f1,f2
179.553,21.4445
146.723,50.7186
148.293,49.5347
150.835,36.59
155.124,28.8365
163.385,21.997
第2世代
f1,f2
172.61,16.0204
146.723,50.7186
148.293,49.5347
150.835,36.59
153.289,27.3387
163.385,21.997
第3世代
f1,f2
172.61,16.0204
146.723,50.7186
148.293,49.5347
150.835,36.59
153.289,27.3387
156.81,21.6671
155.985,22.3769
153.415,24.2859
第4世代
f1,f2
146.69,12.0482
第5世代
f1,f2
146.69,12.0482
146.22,31.7273
第6世代
f1,f2
146.69,12.0482
146.22,31.7273
第7世代
f1,f2
146.69,12.0482
146.22,31.7273
第8世代
f1,f2
146.69,12.0482
146.22,31.7273
第9世代
f1,f2
146.69,12.0482
146.22,31.7273
第10世代
f1,f2
146.69,12.0482
146.22,31.7273
第11世代
f1,f2
146.69,12.0482
146.22,31.7273
第12世代
f1,f2
146.69,12.0482
146.22,31.7273
第13世代
f1,f2
146.69,12.0482
146.22,31.7273
第14世代
f1,f2
146.69,12.0482
146.22,31.7273
第15世代
f1,f2
146.69,12.0482
146.22,31.7273
第16世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第17世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第18世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第19世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第20世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第21世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第22世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第23世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第24世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第25世代
f1,f2
146.69,12.0482
146.22,31.7273
146.417,25.9515
第26世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第27世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第28世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第29世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第30世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第31世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第32世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第33世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第34世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第35世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第36世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第37世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第38世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第39世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第40世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第41世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第42世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第43世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第44世代
f1,f2
146.69,12.0482
146.22,31.7273
146.618,21.7923
146.417,25.9515
第45世代
f1,f2
146.69,12.0482
145.775,31.6494
146.618,21.7923
146.417,25.9515
第46世代
f1,f2
146.69,12.0482
145.775,31.6494
146.618,21.7923
146.417,25.9515
第47世代
f1,f2
146.69,12.0482
145.775,31.6494
146.618,21.7923
