第0世代
f1,f2
150.188,69.2081,6
151.693,24.1194,6
159.085,11.5204,6
155.778,13.6067,6
153.995,24.0073,6
155.048,17.112,6
154.4,19.2028,6
154.805,18.9533,6
164.405,9.89544,7
150.543,72.6609,7
151.902,56.8929,7
152.143,25.1432,7
161.683,12.8092,7
157.085,13.6814,7
151.104,70.0562,7
162.942,10.079,7
155.057,18.0075,7
156.665,13.8376,7
153.51,24.7185,7
154.223,24.4367,7
154.883,21.6829,7
155.051,21.4494,7
163.055,10.7037,8
151.637,84.9847,8
151.643,70.8816,8
152.324,36.6072,8
159.575,14.1538,8
153.686,29.2763,8
162.952,11.3713,8
155.183,19.6025,8
152.917,32.2746,8
158.42,14.8834,8
157.135,15.7246,8
158.15,15.408,8
152.565,32.9229,8
156.463,18.4295,8
157.085,18.017,8
155.91,18.5294,8
155.505,19.1571,8
170.183,11.5389,9
152.913,66.8888,9
165.395,13.364,9
152.917,37.6418,9
160.268,14.273,9
156.585,19.3444,9
153.203,34.9526,9
158.42,16.5542,9
154.453,30.5074,9
155.35,26.313,9
158.635,15.218,9
154.519,29.3089,9
155.361,22.8375,9
155.505,20.2499,9
155.405,20.9872,9
161.57,14.3291,10
153.036,53.626,10
154.9,29.4215,10
158.602,19.2648,10
153.198,39.5972,10
159.452,16.5245,10
156.085,20.9381,10
155.891,21.577,10
153.918,36.3541,10
159.062,17.7697,10
153.803,36.5589,10
153.28,39.4082,10
162.048,14.5274,11
153.178,64.6308,11
160.197,18.8813,11
157.135,21.0298,11
153.594,49.6456,11
153.594,56.9193,11
156.213,25.1207,11
154.485,36.7654,11
155.448,31.5959,11
160.948,16.7219,11
154.299,42.2673,11
155.062,31.9023,11
156.575,21.7107,11
161.698,14.556,11
154.379,41.7027,11
175.805,14.5375,12
153.423,72.7507,12
154.402,55.441,12
167.98,14.6991,12
161.948,15.3058,12
167.351,15.1943,12
158.5,21.1973,12
154.443,48.8602,12
156.202,32.4262,12
156.585,23.8958,12
156.463,26.3436,12
161.565,18.9465,12
160.863,20.7082,12
154.462,42.8688,12
155.551,35.9136,12
155.069,38.3262,12
154.77,42.6191,12
155.512,37.6691,12
160.948,20.2515,12
164.191,15.3473,13
153.439,84.8871,13
154.633,45.8819,13
154.111,80.4242,13
155.225,39.9467,13
156.569,27.7524,13
160.885,21.4446,13
162.48,21.4088,13
162.81,15.3493,13
157.867,24.8169,13
159.57,23.6912,13
159.684,22.5449,13
157.135,24.9592,13
156.607,26.5475,13
162.81,15.3493,14
154.663,79.4619,14
154.703,56.4016,14
156.266,44.521,14
161.857,21.8583,14
156.554,41.0848,14
156.634,29.7044,14
159.155,25.1275,14
160.862,23.1958,14
157.698,25.5004,14
158.439,25.136,14
160.092,24.8279,14
157.14,27.0769,14
160.274,24.1102,14
161.58,22.1302,14
156.724,27.5627,14
156.345,43.5893,14
161.58,21.9931,14
168.509,15.5932,15
154.703,69.564,15
156.266,45.4273,15
155.326,57.7388,15
164.805,15.955,15
156.742,32.1509,15
155.29,61.5057,15
163.41,19.1765,15
159.718,25.2631,15
162.203,22.2644,15
164.677,18.003,15
158.439,25.9787,15
161.988,23.7542,15
160.89,24.7158,15
157.65,28.0592,15
第3世代
f1,f2
158.803,2.40964,0
146.217,75.5727,0
146.285,21.4939,0
158.17,5.42169,0
151.35,6.0241,0
147.383,21.0199,0
150.85,8.58132,0
149.27,15.3575,0
149.28,13.8825,0
168.688,2.40964,1
146.794,36.6126,1
158.938,4.21687,1
167.438,2.79325,1
147.627,24.9536,1
151.6,6.0241,1
158.42,5.94166,1
150.355,14.7357,1
149.738,20.3598,1
150.855,10.9255,1
150.275,19.7463,1
147.728,22.8678,1
150.988,8.68373,1
168.06,2.62679,1
147.727,23.4201,1
168.688,3.38139,2
147.996,29.1521,2
160.948,4.43266,2
151.6,7.02994,2
150.275,20.5162,2
155.195,6.0512,2
149.005,25.3685,2
149.897,21.4247,2
153.713,6.60099,2
161.682,4.73684,3
148.33,35.0013,3
149.217,25.6562,3
156.648,6.0512,3
161.06,5.27386,3
148.838,32.5899,3
151.275,20.958,3
153.515,7.90792,3
151.6,14.7187,3
151.52,20.5548,3
151.983,8.95181,3
155.023,7.83133,3
155.83,7.39624,3
151.788,10.286,3
151.77,13.846,3
161.682,5.58925,4
148.588,37.5648,4
158.15,6.79182,4
153.713,8.07719,4
149.223,29.4023,4
151.788,12.5953,4
151.712,21.0979,4
161.06,6.47575,4
150.195,28.9246,4
150.653,25.8299,4
152.223,10.5419,4
151.61,23.2886,4
151.275,25.3671,4
153.033,9.95102,4
153.217,9.22384,4
162.952,6.22599,5
149.398,57.2398,5
149.496,30.7926,5
161.947,6.35916,5
159.575,9.26393,5
158.708,9.69277,5
151.188,26.8279,5
155.84,10.6161,5
154.217,11.1385,5
152.143,18.5003,5
151.77,22.3149,5
153.033,12.1937,5
151.643,24.037,5
155.42,10.7285,5
152.6,16.0997,5
152.893,13.369,5
152.52,17.6139,5
162.193,6.42082,6
149.618,35.6866,6
159.575,10.0813,6
153.35,14.3698,6
155.433,10.8456,6
152.143,20.1883,6
151.217,30.2868,6
161.57,10.0324,6
149.656,30.8301,6
151.693,24.1194,6
154.738,11.1989,6
152.015,23.1626,6
165.07,8.30628,7
150.188,69.2081,7
150.412,34.3971,7
161.188,10.8516,7
156.025,10.9247,7
162.57,9.57064,7
151.693,24.3755,7
150.617,32.1598,7
153.637,21.197,7
152.143,21.8177,7
155.058,15.6297,7
153.888,17.044,7
155.703,12.9284,7
154.433,16.48,7
156.025,11.7884,7
164.405,9.89544,8
150.258,94.8324,8
151.214,53.6188,8
151.941,35.5705,8
150.543,72.6609,8
158.5,11.4458,8
160.948,11.3096,8
151.104,70.0562,8
162.942,10.079,8
154.033,18.0712,8
152.564,23.9356,8
156.335,11.9588,8
152.02,24.4929,8
155.048,17.112,8
155.778,13.6067,8
155.986,13.2545,8
155.462,15.7077,8
155.543,15.6479,8
168.06,10.6013,9
151.637,84.9847,9
151.902,56.8929,9
152.143,25.1432,9
151.643,70.8816,9
163.055,10.7037,9
159.085,11.5204,9
161.682,11.4757,9
155.057,18.0075,9
156.665,13.8376,9
157.085,13.6814,9
153.995,24.0073,9
153.51,24.7185,9
154.4,19.2028,9
162.952,11.3713,9
154.805,18.9533,9
170.183,11.5389,10
152.15,32.3429,10
162.305,11.7887,10
152.394,25.274,10
154.223,24.4367,10
159.698,11.8389,10
159.575,14.1538,10
154.883,21.6829,10
157.135,15.7246,10
157.085,18.017,10
158.42,14.8834,10
158.15,15.408,10
155.1,20.2972,10
155.505,19.1571,10
156.463,18.4295,10
155.91,18.5294,10
155.051,21.4494,10
155.183,19.6025,10
170.183,11.6636,11
152.158,35.2234,11
159.915,12.0564,11
153.51,26.6712,11
155.057,23.7295,11
158.42,14.8834,11
152.917,32.2746,11
155.286,19.6586,11
157.325,16.7555,11
152.565,32.9229,11
157.155,17.3294,11
156.702,18.9045,11
156.585,19.3444,11
162.57,12.5959,12
152.324,36.6072,12
153.686,29.2763,12
157.518,17.3502,12
152.568,33.5018,12
155.35,26.313,12
155.505,20.2499,12
161.683,12.8092,12
158.635,15.218,12
155.361,22.8375,12
160.043,14.031,12
160.197,13.5572,12
158.42,16.5542,12
155.405,20.9872,12
165.395,13.364,13
152.913,66.8888,13
152.917,37.6418,13
160.268,14.273,13
157.528,19.7884,13
153.203,34.9526,13
154.453,30.5074,13
159.062,16.4773,13
155.433,28.1218,13
158.42,17.4066,13
156.085,20.9381,13
155.505,22.5485,13
154.519,29.3089,13
155.891,21.577,13
第4世代
f1,f2
162.815,2.37696,0
146.217,75.5727,0
146.285,21.4939,0
158.803,2.40964,0
153.713,3.63253,0
149.115,13.1163,0
147.383,21.0199,0
150.478,7.02994,0
151.35,6.0241,0
153.09,5.68904,0
168.688,2.40964,1
146.705,26.2945,1
160.948,2.52985,1
149.27,15.3575,1
150.85,8.58132,1
147.728,22.8678,1
151.478,6.0241,1
149.28,13.8825,1
156.025,4.21687,1
155.83,4.46518,1
147.627,24.9536,1
147.727,23.4201,1
168.06,2.62679,2
146.794,36.6126,2
157.27,4.21687,2
167.438,2.79325,2
147.996,29.1521,2
148.005,23.0245,2
149.488,16.0296,2
151.6,6.0241,2
156.335,5.70011,2
150.355,14.7357,2
150.855,10.9255,2
150.978,8.61566,2
168.688,3.38139,3
147.593,37.0106,3
158.453,4.21687,3
148.255,26.468,3
150.988,8.68373,3
150.397,17.5727,3
155.195,6.0512,3
158.17,5.42169,3
153.713,6.60099,3
149.738,20.3598,3
151.6,7.02994,3
148.402,23.2555,3
150.275,19.7463,3
148.398,23.3443,3
158.938,4.21687,4
148.33,35.0013,4
150.52,18.8551,4
151.09,10.2861,4
148.496,29.7486,4
153.515,7.90792,4
158.42,5.94166,4
151.983,8.95181,4
149.005,25.3685,4
155.023,7.83133,4
149.897,21.4247,4
149.167,24.344,4
156.648,6.0512,4
155.83,7.39624,4
150.275,20.5162,4
151.788,10.286,4
156.647,6.7741,4
159.138,4.21687,5
148.588,37.5648,5
148.838,32.5899,5
155.15,7.83133,5
150.637,22.3153,5
157.65,6.92169,5
149.217,25.6562,5
149.36,24.6122,5
153.713,8.07719,5
158.15,6.79182,5
151.27,18.7786,5
152.223,10.5419,5
151.6,14.7187,5
151.275,17.6779,5
151.788,12.5953,5
153.217,9.22384,5
152.855,10.4568,5
151.77,13.846,5
153.033,9.95102,5
161.06,4.42145,6
149.223,29.4023,6
155.273,7.83133,6
160.948,4.43266,6
150.653,25.8299,6
153.69,10.2378,6
151.275,20.958,6
149.241,26.1483,6
152.52,17.6139,6
152.6,14.7952,6
153.033,12.1937,6
151.77,18.265,6
152.893,13.369,6
151.393,18.9261,6
151.275,20.2735,6
161.682,4.73684,7
149.328,26.8955,7
156.553,8.08121,7
161.06,5.27386,7
154.217,11.1385,7
151.275,25.3624,7
153.202,14.2269,7
151.52,20.5548,7
152.143,18.5003,7
151.188,26.8279,7
152.6,16.0997,7
156.358,10.6003,7
155.42,10.7285,7
151.585,19.7903,7
152.845,15.5199,7
155.84,10.6161,7
162.943,4.91292,8
149.398,57.2398,8
149.496,30.7926,8
158.09,9.15792,8
161.06,6.47575,8
156.463,10.6353,8
152.733,16.9606,8
161.682,5.58925,8
150.397,26.901,8
154.26,14.0986,8
151.275,25.3671,8
151.765,19.8209,8
154.738,11.1989,8
149.628,27.794,8
155.433,10.8456,8
153.35,14.3698,8
151.61,23.2886,8
153.1,16.0997,8
151.712,21.0979,8
149.618,35.6866,9
162.952,6.22599,9
158.708,9.69277,9
150.195,28.9246,9
152.143,20.1883,9
151.34,25.3966,9
149.656,30.8301,9
156.025,10.9247,9
154.741,12.6054,9
153.306,17.2209,9
159.575,9.26393,9
161.188,8.68233,9
153.973,14.9479,9
151.77,22.3149,9
156.025,11.7884,9
161.947,6.35916,9
151.643,24.037,9
161.57,7.33936,9
153.888,17.044,9
162.193,6.42082,10
150.04,71.8106,10
150.118,31.5958,10
159.575,9.27741,10
157.948,11.0109,10
151.217,30.2868,10
153.51,20.8602,10
151.693,24.1194,10
159.575,10.0813,10
154.948,14.2893,10
155.703,12.9284,10
156.648,11.071,10
154.033,18.0712,10
154.433,16.48,10
152.649,21.7439,10
150.706,31.3793,10
156.335,11.9588,10
152.143,21.8177,10
151.77,22.4301,10
165.07,8.30628,11
150.188,69.2081,11
150.271,65.9883,11
150.412,34.3971,11
158.5,11.4458,11
150.617,32.1598,11
151.693,24.3755,11
159.575,10.0813,11
155.986,13.2545,11
161.57,10.0324,11
162.815,9.21467,11
152.311,22.815,11
153.595,21.3675,11
162.57,9.57064,11
154.35,19.5635,11
155.33,15.0296,11
153.637,21.197,11
155.778,13.6067,11
152.015,23.1626,11
155.058,15.6297,11
154.81,17.1364,11
155.048,17.112,11
154.4,19.2028,11
154.805,18.9533,11
154.76,19.0745,11
150.246,73.7845,12
162.943,9.31528,12
151.214,53.6188,12
第5世代
f1,f2
162.815,2.37696,0
146.217,75.5727,0
146.285,21.4939,0
153.462,2.40964,0
149.233,6.0241,0
152.335,4.57147,0
149.115,13.1163,0
146.765,20.1052,0
148.647,15.4578,0
147.62,17.7209,0
147.883,17.6069,0
149.005,14.8834,0
158.802,2.40964,1
146.658,24.8043,1
153.713,3.63253,1
149.86,11.9858,1
150.355,6.0241,1
152.41,4.83913,1
149.27,15.3575,1
148.408,18.4662,1
147.105,21.5836,1
150.855,6.0241,1
149.28,13.8825,1
147.383,21.0199,1
147.902,19.6667,1
148.35,19.4868,1
158.803,2.40964,2
146.705,26.2945,2
155.463,3.63253,2
153.09,5.68904,2
147.388,21.2683,2
150.478,7.02994,2
150.355,12.9458,2
148.408,19.7199,2
150.978,6.0241,2
149.488,16.0296,2
148.35,20.7759,2
150.355,14.7357,2
150.02,15.5873,2
149.61,15.7915,2
168.688,2.40964,3
146.794,36.6126,3
160.948,2.52985,3
147.627,24.9536,3
151.35,6.0241,3
149.61,16.3724,3
149.11,22.3392,3
155.83,4.46518,3
159.208,3.01205,3
150.525,14.4159,3
150.543,10.4267,3
156.648,4.21687,3
150.85,8.58132,3
147.728,22.8678,3
147.727,23.4201,3
156.025,4.21687,3
168.06,2.62679,4
147.294,36.6126,4
157.27,4.21687,4
167.438,2.79325,4
147.883,24.3455,4
151.478,6.0241,4
156.335,5.70011,4
149.658,20.2778,4
148.005,23.0245,4
150.855,10.9255,4
150.397,17.5727,4
150.978,8.61566,4
150.543,14.0409,4
149.84,17.9603,4
150.61,13.5644,4
151.35,7.01289,4
156.648,5.06928,4
169.31,3.20202,5
147.593,37.0106,5
158.453,4.21687,5
168.688,3.38139,5
151.6,6.0241,5
147.996,29.1521,5
158.17,5.42169,5
150.733,13.8825,5
150.988,8.68373,5
150.52,18.8551,5
149.738,20.3598,5
148.255,24.7748,5
148.402,23.2555,5
150.275,19.7463,5
148.28,23.3581,5
148.398,23.3443,5
158.938,4.21687,6
148.255,26.468,6
150.275,20.5162,6
151.09,10.2861,6
155.195,6.0512,6
158.42,5.94166,6
153.713,6.60099,6
151.6,7.02994,6
149.897,21.4247,6
149.167,24.344,6
149.005,25.3685,6
151.36,9.15088,6
151.35,9.58717,6
159.138,4.21687,7
148.33,35.0013,7
156.648,6.0512,7
153.717,6.6104,7
151.355,12.3149,7
151.983,8.95181,7
153.515,7.90792,7
151.275,17.6779,7
148.496,29.7486,7
149.983,24.0715,7
149.217,25.6562,7
148.828,28.488,7
151.52,9.75473,7
150.388,22.0998,7
149.36,24.6122,7
150.986,21.2425,7
151.115,19.3229,7
150.637,21.4464,7
148.595,29.1131,7
151.27,18.7786,7
161.06,4.21687,8
148.538,35.1065,8
156.648,6.05793,8
160.948,4.43266,8
149.223,29.4023,8
148.838,32.5899,8
150.275,24.9841,8
149.241,26.1483,8
150.637,22.3153,8
155.023,7.83133,8
153.713,8.07719,8
151.393,18.9261,8
155.83,7.39624,8
151.77,11.6181,8
151.788,10.286,8
151.52,15.1896,8
153.033,9.95102,8
151.6,14.7187,8
151.275,20.958,8
153.217,9.22384,8
156.647,6.7741,8
151.275,20.2735,8
156.648,6.77409,8
161.06,4.42145,9
148.588,37.5648,9
149.328,26.8955,9
155.15,7.83133,9
148.957,36.7565,9
157.83,6.16381,9
161.06,5.27386,9
157.65,6.92169,9
153.655,9.94768,9
150.653,25.8299,9
151.77,18.265,9
151.77,13.846,9
151.393,18.9636,9
151.275,22.7505,9
152.223,10.5419,9
150.77,22.8397,9
151.788,12.3915,9
152.855,10.4568,9
149.36,27.0989,10
161.682,4.73684,10
155.273,7.83133,10
151.788,12.5953,10
151.585,19.7903,10
153.69,10.2378,10
158.15,6.79182,10
161.06,6.47575,10
158.803,6.60182,10
151.275,25.3624,10
153.033,12.1937,10
150.397,26.901,10
151.188,26.8279,10
151.52,20.5548,10
151.397,22.8792,10
161.57,5.60911,10
152.52,12.3799,10
151.438,22.604,10
149.398,57.2398,11
161.683,4.73684,11
149.496,30.7926,11
156.553,8.08121,11
161.57,7.33936,11
155.34,9.63855,11
149.628,27.794,11
151.217,27.3631,11
152.02,15.6568,11
154.217,11.1385,11
153.888,11.8375,11
151.765,19.8209,11
151.61,23.2886,11
152.52,14.3434,11
153.1,13.2072,11
151.275,25.3671,11
151.712,21.0979,11
152.893,13.369,11
161.682,5.58925,11
第6世代
f1,f2
157.028,1.80723,0
146.217,75.5727,0
146.285,21.4939,0
153.462,2.40964,0
150.543,4.21687,0
148.615,9.28042,0
149.233,6.0241,0
147.505,12.5482,0
147.35,17.9603,0
146.913,19.7144,0
146.765,20.1052,0
147.403,15.3464,0
147.413,14.494,0
162.815,2.37696,1
146.55,73.1169,1
146.658,24.8043,1
158.802,2.40964,1
153.713,3.63253,1
152.335,4.57147,1
151.165,4.82831,1
149.855,6.0241,1
148.232,14.2453,1
148.982,11.1446,1
146.908,21.4867,1
149.738,10.5457,1
147.265,19.9952,1
147.883,17.6069,1
147.62,17.7209,1
149.36,10.8061,1
158.803,2.40964,2
146.705,26.2945,2
155.463,3.63253,2
152.41,4.83913,2
149.242,11.241,2
150.105,6.16048,2
147.105,21.5836,2
150.105,6.0241,2
148.408,18.4662,2
148.647,15.4578,2
149.115,13.1163,2
147.383,21.0199,2
149.005,14.8834,2
147.902,19.6667,2
147.908,19.0445,2
159.675,2.40964,3
146.756,76.4387,3
146.794,36.6126,3
153.09,5.68904,3
150.238,6.0241,3
159.208,3.01205,3
156.452,3.83316,3
146.863,28.9686,3
155.83,4.46518,3
147.388,21.2683,3
148.35,19.4868,3
149.11,19.2024,3
149.86,11.9858,3
150.11,9.63855,3
149.28,13.8825,3
149.27,15.3575,3
156.025,4.21687,3
168.06,2.40964,4
147.294,36.6126,4
160.948,2.52985,4
147.627,24.9536,4
156.335,5.70011,4
156.648,4.21687,4
150.728,6.0241,4
150.105,12.4849,4
150.355,6.0241,4
148.408,19.7199,4
149.488,16.0296,4
149.902,14.2754,4
148.275,21.6258,4
