第0世代
f1,f2
171.012,15.1114,7
153.28,56.003,7
154.69,27.1379,7
153.489,45.5536,7
163.137,18.3771,7
158.585,21.3211,7
162.642,20.75,7
153.481,49.6626,7
156.26,24.1078,7
157.523,22.7475,7
156.858,23.8185,7
166.31,19.0345,8
153.53,58.7919,8
155.301,42.0365,8
163.119,21.7097,8
158.595,22.7849,8
155.717,31.8797,8
166.023,19.4227,8
157.71,27.594,8
157.353,30.9535,8
167.64,19.1109,9
153.663,71.9582,9
162.643,22.8886,9
153.756,62.6168,9
155.35,48.9778,9
166.613,20.3272,9
155.86,35.1572,9
155.444,45.1532,9
158.473,30.5389,9
159.658,23.8758,9
160.048,23.009,9
157.052,33.0813,9
153.712,66.737,9
157.973,31.8956,9
166.848,20.0781,9
167.092,20.5394,10
154.957,65.8265,10
161.013,24.136,10
155.581,51.416,10
166.938,22.4383,10
157.273,47.0902,10
159.305,31.5411,10
159.933,24.7362,10
157.473,35.644,10
157.701,33.2714,10
157.573,35.334,10
167.677,22.8085,11
155.159,73.5644,11
166.135,25.5047,11
156.647,54.7001,11
155.868,60.8856,11
161.186,26.0009,11
157.595,40.491,11
158.291,33.6038,11
159.872,32.4762,11
157.784,37.9843,11
160.09,28.4072,11
161.013,28.2012,11
167.857,23.1845,12
155.159,73.9151,12
164.158,26.2176,12
156.512,63.2413,12
158.064,54.743,12
158.211,41.6052,12
157.139,58.987,12
160.555,31.25,12
158.68,36.0572,12
162.488,26.5642,12
160.003,34.1902,12
161.888,29.1233,12
159.183,34.7424,12
161.91,27.7982,12
168.315,24.4649,13
156.171,82.5883,13
156.868,63.2786,13
159.764,35.1048,13
158.723,46.5431,13
158.352,58.5609,13
166.135,26.3571,13
158.517,50.2037,13
161.383,33.9217,13
164.773,27.5324,13
163.781,30.1491,13
162.438,31.3639,13
164.158,28.9456,13
161.949,33.3006,13
162.263,32.3951,13
162.043,33.0737,13
167.196,26.6821,14
156.894,65.4297,14
158.763,46.8707,14
161.534,41.496,14
161.542,36.9461,14
162.522,33.8427,14
163.232,32.8321,14
164.47,30.7259,14
165.367,28.0585,14
166.848,27.1441,14
165.042,29.6454,14
169.555,27.9675,15
158.229,77.436,15
159.263,63.7743,15
164.478,31.7738,15
162.157,40.4525,15
159.307,56.6737,15
160.548,47.5872,15
166.313,28.375,15
168.638,28.1594,15
160.448,48.4931,15
162.9,36.0808,15
165.647,30.134,15
159.287,59.4178,15
162.188,38.1546,15
162.66,36.5657,15
173.842,28.1703,16
159.309,61.7128,16
160.729,47.7151,16
166.854,28.458,16
162.206,38.7848,16
160.692,56.741,16
164.543,37.1684,16
159.909,57.8942,16
165.975,30.3436,16
165.951,32.8991,16
164.835,33.7618,16
159.391,61.1393,16
164.781,35.8094,16
170.973,29.0541,17
159.409,74.2939,17
167.405,29.5859,17
160.726,57.1935,17
164.137,41.9002,17
160.158,62.4043,17
161.163,48.288,17
159.43,68.0422,17
162.288,45.4958,17
第2世代
f1,f2
164.4,0.51997,0
145.842,79.0562,0
146.625,26.334,0
146.092,77.1837,0
156.533,3.01205,0
151.985,10.2382,0
154.75,7.95683,0
148.833,21.6461,0
150.5,11.9771,0
155.665,7.2288,0
149.863,18.1597,0
149.138,20.4439,0
150.118,13.6655,0
150.035,16.3754,0
155.042,7.64648,0
148.902,21.0239,0
165.848,4.81928,1
146.715,74.8431,1
148.62,28.5167,1
160.495,7.0241,1
162.74,5.71687,1
152.212,12.2908,1
150.908,18.9326,1
156.91,8.48154,1
154.015,10.9029,1
150.24,21.544,1
149.152,25.4394,1
155.538,10.6529,1
156.788,9.30266,1
166.688,6.18964,2
146.715,77.8062,2
149.647,29.0822,2
163.415,8.80458,2
151.128,19.3892,2
158.288,9.3019,2
156.505,11.4727,2
152.44,12.7371,2
164.495,6.63747,2
152.296,14.8244,2
157.283,10.5186,2
165.4,6.81928,3
150.198,29.2735,3
151.275,19.7539,3
159.505,10.1097,3
164.268,10.0043,3
157.905,11.8086,3
156.212,13.5254,3
154.75,17.8753,3
155.872,15.9206,3
152.49,18.0249,3
164.867,9.42265,3
152.113,19.472,3
151.812,19.5391,3
164.868,9.50899,4
150.198,30.6836,4
161.117,10.9921,4
151.373,26.02,4
153.335,18.612,4
157.905,12.383,4
156.762,15.8754,4
164.867,9.97414,4
152.275,21.4906,4
156.91,14.1688,4
152.735,21.3751,4
156.783,15.7641,4
171.012,9.5883,5
150.261,97.0614,5
150.79,58.4727,5
163.415,11.3836,5
150.717,93.1155,5
151.358,39.5169,5
153.796,19.4688,5
160.288,12.5562,5
155.793,19.0781,5
157.905,12.6448,5
157.25,16.7014,5
161.83,11.7268,5
151.757,30.927,5
152.573,23.4935,5
152.117,28.9263,5
152.495,25.8115,5
166.055,12.0484,6
150.883,95.3944,6
151.247,65.9707,6
152.025,39.4336,6
156.42,19.3505,6
161.117,12.5939,6
152.078,32.0961,6
164.495,12.5468,6
153.012,23.7578,6
158.603,19.2904,6
154.128,20.0319,6
158.852,14.5078,6
160.26,13.7668,6
153.872,21.5494,6
164.89,12.4398,6
160.617,12.6958,6
161.118,13.1785,7
152.03,51.4627,7
159.408,17.2206,7
152.635,35.9723,7
156.818,19.372,7
154.24,21.1147,7
153.721,28.8177,7
155.1,20.2604,7
153.068,28.957,7
152.927,35.8188,7
156.42,19.4957,7
163.985,13.4938,8
152.089,63.2984,8
152.962,37.9292,8
160.781,19.2178,8
153.093,28.9627,8
157.918,19.7275,8
154.494,24.861,8
161.585,15.1616,8
163.155,14.0392,8
157.025,20.7172,8
153.002,37.8448,8
155.358,22.2426,8
156.043,21.953,8
168.315,13.7774,9
153.278,57.6715,9
154.658,25.7765,9
153.489,45.5536,9
163.415,14.8908,9
161.83,18.1365,9
159.283,20.5238,9
153.481,49.6626,9
153.28,56.003,9
162.948,16.5761,9
157.35,21.4889,9
156.858,23.8185,9
158.585,21.3211,9
155.675,24.5187,9
155.717,24.0401,9
171.012,15.1114,10
153.378,60.0995,10
154.69,27.1379,10
153.53,58.7919,10
164.933,17.3232,10
159.283,20.7792,10
162.642,20.75,10
156.26,24.1078,10
157.523,22.7475,10
163.137,18.3771,10
170.177,18.0698,11
153.663,71.9582,11
154.98,27.4537,11
153.756,62.6168,11
163.119,21.7097,11
159.902,21.9269,11
166.31,19.0345,11
165.848,20.6826,11
157.473,27.2122,11
153.712,66.737,11
158.595,22.7849,11
158.07,24.6094,11
157.48,25.1072,11
166.023,19.4227,11
166.847,19.0718,12
153.756,70.9609,12
161.048,22.2997,12
155.202,59.4508,12
166.24,21.5927,12
155.301,42.0365,12
155.717,31.8797,12
159.658,23.8758,12
157.71,27.594,12
154.957,65.8265,12
157.315,28.1468,12
155.634,40.9241,12
154.001,67.0524,12
160.048,23.009,12
166.613,20.3272,12
167.64,19.1109,13
154.118,70.711,13
162.643,22.8886,13
155.35,48.9778,13
155.001,67.9016,13
166.848,19.5084,13
155.444,45.1532,13
155.86,35.1572,13
158.993,27.8789,13
159.933,24.7362,13
157.71,28.0109,13
157.052,33.0813,13
157.353,30.9535,13
161.118,23.2481,13
155.913,34.2794,13
161.013,24.136,13
154.378,69.4247,13
154.316,69.6883,13
166.848,20.0781,14
155.159,73.5644,14
155.581,51.416,14
157.194,43.1598,14
161.866,25.3444,14
166.135,25.2319,14
155.408,59.5881,14
第3世代
f1,f2
145.842,79.0562,0
164.4,0.51997,0
146.625,26.334,0
146.342,75.3112,0
156.533,3.01205,0
163.9,2.64248,0
148.383,15.8979,0
149.413,11.295,0
154.633,9.03614,0
151.985,10.2382,0
151.95,10.9191,0
155.91,4.91292,0
155.665,7.2288,0
146.092,77.1837,0
155.042,7.64648,0
164.245,1.66792,0
154.75,7.95683,0
165.848,4.81928,1
146.715,74.8431,1
148.402,27.9967,1
162.74,5.71687,1
156.288,6.64073,1
154.015,10.9029,1
150.5,11.9771,1
155.538,10.6529,1
148.833,21.6461,1
149.863,18.1597,1
150.118,13.6655,1
150.035,16.3754,1
149.373,20.3773,1
150.49,12.075,1
149.138,20.4439,1
148.902,21.0239,1
166.688,6.18964,2
146.715,77.8062,2
148.62,28.5167,2
159.872,6.99,2
152.212,12.2908,2
162.985,6.65361,2
154.995,11.9557,2
149.128,23.8183,2
150.24,21.544,2
157.612,7.38695,2
150.75,15.0842,2
164.495,6.63747,2
165.367,6.23684,2
150.25,16.2562,2
155.905,11.6896,2
156.505,11.4727,2
156.788,9.30266,2
156.91,7.61114,2
165.4,6.81928,3
148.048,83.016,3
148.87,32.0098,3
148.137,78.9373,3
156.91,8.48154,3
152.44,12.7371,3
160.495,7.0241,3
150.908,18.9326,3
159.872,7.06899,3
149.414,24.8444,3
151.122,15.0852,3
149.152,25.4394,3
152.296,14.8244,3
165.4,7.00599,4
149.137,84.0132,4
149.568,26.2121,4
163.415,8.80458,4
157.19,8.92111,4
156.212,13.5254,4
152.74,16.5624,4
150.618,25.0705,4
151.128,19.3892,4
154.484,15.6821,4
151.525,16.9596,4
154.75,15.3351,4
158.288,9.3019,5
149.647,29.0822,5
151.275,19.7539,5
154.75,17.8753,5
152.49,18.0249,5
155.872,15.9206,5
156.883,13.7049,5
157.283,10.5186,5
157.288,10.1745,5
156.783,15.7641,5
152.228,19.2178,5
156.762,15.8754,5
151.812,19.5391,5
152.113,19.472,5
164.867,9.42265,6
149.948,29.2666,6
156.17,17.4794,6
153.335,18.612,6
159.505,10.1097,6
164.268,10.0043,6
151.373,26.02,6
156.91,14.1688,6
152.245,24.5243,6
152.735,21.3751,6
158.288,10.2046,6
152.275,21.4906,6
157.405,12.4567,6
157.905,11.8086,6
164.868,9.50899,7
150.05,90.8997,7
150.198,29.2735,7
161.117,10.9921,7
157.905,12.383,7
164.867,9.97414,7
152.117,28.9263,7
155.793,19.0781,7
153.796,19.4688,7
153.732,21.9699,7
152.573,23.4935,7
152.495,25.8115,7
157.533,15.0203,7
157.25,16.7014,7
156.628,17.7704,7
156.42,18.5348,7
157.283,15.3866,7
156.51,18.0661,7
171.012,9.5883,8
150.198,30.6836,8
165.4,10.2289,8
161.117,11.0857,8
153.012,23.7578,8
157.905,12.6448,8
150.652,29.4844,8
157.668,16.2451,8
156.42,19.3505,8
153.807,21.2265,8
160.288,12.5562,8
152.77,27.5449,8
157.662,18.081,8
152.898,27.1669,8
154.312,19.9963,8
154.128,20.0319,8
171.013,10.5102,9
150.261,97.0614,9
150.79,58.4727,9
150.673,76.221,9
163.415,11.3836,9
151.041,34.1526,9
158.852,14.5078,9
153.26,26.1368,9
155.1,20.2604,9
161.83,11.7268,9
152.198,29.594,9
156.818,19.372,9
160.26,13.7668,9
153.872,21.5494,9
158.603,19.2904,9
156.42,19.4957,9
153.068,28.957,9
154.24,21.1147,9
161.117,12.0241,9
151.095,30.3408,9
158.622,18.1399,9
160.617,12.6958,9
151.071,30.9103,9
166.055,12.0484,10
150.717,93.1155,10
151.247,65.9707,10
151.263,32.8294,10
161.118,12.1612,10
157.301,19.3911,10
159.408,17.2206,10
160.495,15.5876,10
155.485,20.5723,10
153.455,27.9192,10
154.357,25.3312,10
152.902,29.8357,10
155.083,22.5573,10
151.818,30.5052,10
161.117,12.5939,10
154.494,24.861,10
151.757,30.927,10
153.093,28.9627,10
155.358,22.2426,10
171.012,12.3983,11
150.883,95.3944,11
151.358,39.5169,11
164.89,12.4398,11
161.118,13.1785,11
160.781,19.2178,11
164.495,12.5468,11
158.413,19.5647,11
154.658,25.7765,11
152.078,32.0961,11
151.923,39.1608,11
157.025,20.7172,11
156.043,21.953,11
152.129,30.5249,11
153.721,28.8177,11
153.603,29.7882,11
157.608,19.6209,11
155.675,24.5187,11
155.717,24.0401,11
151.635,39.2882,11
第4世代
f1,f2
160.16,0,0
145.22,76.3112,0
146.625,26.334,0
146.342,75.3112,0
157.283,3.01205,0
147.7,19.8446,0
151.985,10.2382,0
154.633,9.03614,0
148.383,15.8979,0
149.413,11.295,0
150.75,11.1464,0
149.408,14.7294,0
155.665,6.37639,0
156.533,3.01205,0
155.905,3.84262,0
155.042,7.64648,0
151.363,11.1386,0
151.485,10.772,0
154.75,7.95683,0
145.842,79.0562,1
164.4,0.51997,1
148.383,16.4928,1
146.715,74.8431,1
160.495,4.16503,1
157.505,4.59449,1
151.95,10.9191,1
154.015,10.9029,1
162.25,3.79042,1
149.863,16.4118,1
154.75,9.38527,1
155.91,4.91292,1
155.665,7.2288,1
162.825,0.60241,1
146.092,77.1837,1
150.5,11.9771,1
150.035,12.1304,1
162.74,2.17023,1
150.49,12.075,1
163.075,0.704701,2
146.426,85.8613,2
148.382,76.3808,2
148.402,27.9967,2
156.91,4.91292,2
152.212,12.2908,2
146.715,77.8062,2
154.995,11.9557,2
150.118,13.6655,2
155.372,9.96989,2
156.288,5.42169,2
148.53,21.6925,2
149.383,18.785,2
150.035,16.3754,2
149.863,18.1597,2
149.138,20.4439,2
149.373,20.3773,2
148.902,21.0239,2
149.87,17.0508,2
148.833,21.6461,2
164.245,1.66792,3
147.048,78.085,3
148.62,28.5167,3
162.74,5.71687,3
156.288,6.64073,3
152.44,12.7371,3
155.538,10.6529,3
150.49,14.2328,3
163.9,2.64248,3
149.745,19.7165,3
149.128,23.8183,3
149.267,22.6051,3
150.25,16.2562,3
150.363,15.9376,3
147.313,84.6577,4
165.4,2.55723,4
148.137,78.9373,4
148.87,32.0098,4
159.872,6.99,4
162.985,6.65361,4
156.288,7.12651,4
152.893,13.0254,4
154.745,12.7717,4
150.726,14.5652,4
164.495,6.63747,4
150.24,21.544,4
148.048,83.016,4
150.368,16.2891,4
155.798,11.0721,4
165.367,6.23684,4
148.902,28.5904,4
149.745,24.5243,4
156.255,10.9029,4
149.152,25.4394,4
149.414,24.8444,4
165.848,4.81928,5
149.137,84.0132,5
149.25,26.8588,5
165.4,6.81928,5
160.495,7.0241,5
157.612,7.38695,5
159.872,7.06899,5
154.995,12.8434,5
152.296,14.8244,5
153.365,13.4808,5
150.75,15.0842,5
150.622,16.2891,5
150.495,22.8802,5
155.905,11.6896,5
156.505,11.4727,5
149.883,24.5243,5
156.91,7.61114,5
156.788,9.30266,5
149.568,26.2121,5
152.85,14.5695,5
150.245,23.4665,5
153.35,14.503,5
166.688,6.18964,6
149.284,30.9142,6
156.91,8.48154,6
164.985,7.98999,6
150.618,25.0705,6
150.908,18.9326,6
151.122,15.0852,6
154.128,13.554,6
156.568,13.3616,6
149.875,29.0524,6
165.4,7.00599,6
155.793,13.528,6
149.647,29.0822,6
156.212,13.5254,6
166.023,7.67168,7
149.648,31.3893,7
151.128,19.3892,7
150.595,29.2051,7
156.883,13.7049,7
159.557,8.8765,7
157.19,8.92111,7
163.415,8.80458,7
152.74,16.5624,7
154.75,15.3351,7
164.245,8.72587,7
154.484,15.6821,7
151.525,16.9596,7
149.948,29.2666,7
151.327,18.2791,7
159.873,8.91401,8
150.032,30.6029,8
150.198,29.2735,8
151.211,22.5779,8
153.49,17.0575,8
155.872,15.9206,8
157.283,9.17497,8
152.49,18.0249,8
156.91,14.1688,8
157.282,10.5186,8
151.327,18.782,8
151.25,21.3353,8
151.275,19.7539,8
156.762,15.8754,8
156.783,15.7641,8
164.89,9.13587,9
150.05,90.8997,9
150.113,32.0281,9
158.288,9.3019,9
154.75,17.8753,9
152.888,18.1398,9
157.208,15.7459,9
151.25,24.0896,9
156.17,17.4794,9
150.652,29.4844,9
151.327,23.1136,9
156.255,16.7014,9
157.288,10.1745,9
151.812,19.5391,9
157.283,10.5186,9
152.228,19.2178,9
150.198,30.6836,9
150.634,29.5414,9
152.113,19.472,9
151.863,19.5217,9
164.867,9.42265,10
150.261,97.0614,10
150.673,76.221,10
150.698,35.6065,10
159.505,10.1097,10
164.268,10.0043,10
156.42,17.1113,10
153.335,18.612,10
158.288,10.1763,10
151.373,26.02,10
152.245,24.5243,10
157.405,10.9723,10
151.041,34.1526,10
157.25,16.7014,10
151.095,30.3408,10
152.275,21.4906,10
157.283,15.3866,10
153.118,19.3928,10
157.405,12.4567,10
152.773,20.3996,10
151.071,30.9103,10
第5世代
f1,f2
160.16,0,0
145.22,76.3112,0
146.625,26.334,0
145.936,74.6346,0
151.53,6.68289,0
148.478,8.43373,0
146.913,13.4402,0
154.75,5.87264,0
157.283,3.01205,0
155.905,3.84262,0
156.533,3.01205,0
160.532,0,1
145.842,79.0562,1
146.715,74.8431,1
147.7,19.8446,1
157.505,4.59449,1
160.495,4.16503,1
151.985,10.2382,1
153.988,9.16726,1
148.26,14.9897,1
155.91,4.91292,1
149.413,11.295,1
150.75,11.1464,1
149.408,14.7294,1
146.092,75.0612,1
148.037,19.6411,1
155.665,6.37639,1
154.75,7.95683,1
154.128,8.04356,1
155.043,6.37639,1
151.363,11.1386,1
151.485,10.772,1
155.042,7.64648,1
146.092,77.1837,2
164.4,0.51997,2
147.997,25.1071,2
146.342,75.3112,2
159.873,4.66292,2
156.91,4.91292,2
151.95,10.9191,2
162.25,3.79042,2
153.888,10.9029,2
148.383,15.8979,2
150.035,12.1304,2
154.633,9.03614,2
155.665,6.37639,2
162.825,0.60241,2
148.28,21.6925,2
150.5,11.9771,2
155.915,5.42169,2
162.74,2.17023,2
148.29,18.4979,2
148.378,18.2568,2
150.49,12.075,2
146.426,85.8613,3
162.825,0.60241,3
148.382,76.3808,3
148.383,16.4928,3
157.283,4.91292,3
162.74,4.86446,3
150.265,12.2537,3
146.715,77.8062,3
152.85,11.4458,3
154.75,9.38498,3
155.665,6.39344,3
148.76,15.9784,3
154.015,10.9029,3
150.118,13.6655,3
147.588,76.5562,3
156.288,5.42169,3
152.857,11.1011,3
162.74,2.17218,3
163.075,0.704701,4
147.048,78.085,4
148.402,27.9967,4
162.872,3.79042,4
157.533,4.91292,4
153.473,11.4458,4
154.75,9.38527,4
148.53,19.7539,4
150.49,14.2328,4
152.1,12.6687,4
155.665,7.2288,4
148.99,16.5097,4
152.212,12.2908,4
156.288,6.64073,4
149.863,16.4118,4
157.155,6.3535,4
156.91,6.58066,4
150.363,15.9376,4
150.035,16.3754,4
150.25,16.2562,4
147.313,84.6577,5
164.4,1.52581,5
147.837,78.9287,5
148.53,21.6925,5
157.533,4.91292,5
163.325,2.87792,5
152.44,12.7371,5
154.75,11.1071,5
151.128,14.2328,5
155.372,9.96989,5
156.91,7.03542,5
156.038,8.16188,5
149.25,17.1255,5
150.726,14.5652,5
150.368,16.2891,5
163.777,1.79186,5
156.288,7.12651,5
149.87,17.0508,5
149.183,20.4309,5
164.245,1.66792,5
150.01,16.8179,5
148.902,21.0239,5
148.833,21.6461,5
149.138,20.4439,5
165.4,2.55723,6
147.805,85.8433,6
148.62,28.5167,6
148.137,78.9373,6
158.16,4.91292,6
163.363,4.01204,6
156.288,7.21708,6
152.647,12.9016,6
152.296,14.8244,6
163.9,2.64248,6
154.745,12.7717,6
150.75,15.0842,6
148.048,79.0778,6
148.811,22.5388,6
155.665,10.6214,6
148.628,24.9666,6
149.242,20.6267,6
150.015,16.9483,6
149.373,18.6725,6
150.622,16.2891,6
154.995,11.9557,6
149.863,18.1597,6
155.538,10.6529,6
154.787,11.9577,6
148.048,83.016,7
164.4,2.64248,7
148.558,79.0752,7
148.703,29.3044,7
159.872,6.90476,7
162.74,5.71687,7
154.995,12.8434,7
157.612,7.38695,7
151.122,15.0852,7
152.893,13.0254,7
150.647,16.9792,7
163.9,3.40964,7
152.85,14.5695,7
149.383,18.785,7
149.128,23.8183,7
148.902,28.5904,7
155.798,11.0721,7
156.91,7.61114,7
156.66,10.6529,7
156.048,10.772,7
149.267,22.6051,7
149.373,20.3773,7
156.788,9.07117,7
165.4,3.40964,8
148.87,32.0098,8
159.872,6.99,8
149.138,24.5243,8
162.985,6.65361,8
149.658,24.3624,8
157.613,8.20043,8
149.745,19.7165,8
153.35,14.503,8
151.622,15.9029,8
155.905,11.6896,8
154.867,13.3227,8
164.495,6.63747,8
156.255,10.9029,8
156.788,9.30266,8
150.908,18.9326,8
165.4,5.90211,8
150.083,19.5662,8
154.128,13.3633,8
151.495,16.4929,8
153.365,13.4808,8
165.367,6.23684,8
151.368,17.9534,8
156.91,8.48154,8
151.327,18.2791,8
157.283,8.22455,8
165.848,4.81928,9
149.137,84.0132,9
149.152,25.4394,9
165.4,6.81928,9
160.495,7.0241,9
159.557,8.8765,9
157.19,8.92111,9
152.74,16.5624,9
155.665,13.4343,9
154.063,15.4162,9
154.128,13.554,9
第6世代
f1,f2
145.22,76.3112,0
160.16,0,0
146.548,32.7389,0
146.092,72.9387,0
151.53,6.68289,0
146.625,26.334,0
146.913,13.4402,0
148.478,8.43373,0
158.713,0.60241,0
154.27,6.16292,0
157.283,3.01205,0
147.545,10.0249,0
155.373,4.66292,0
156.533,3.01205,0
145.936,74.6346,0
155.905,3.84262,0
154.75,5.87264,0
148.255,8.63258,0
160.532,0,1
145.592,78.8062,1
146.913,15.2617,1
146.715,74.8431,1
148.913,9.03615,1
154.128,8.04356,1
157.505,4.59449,1
160.495,4.16503,1
155.425,4.91292,1
146.092,75.0612,1
148.035,15.0741,1
148.755,13.5307,1
154.75,6.78542,1
155.043,6.37639,1
148.408,13.5795,1
148.26,14.9897,1
163.277,0,2
145.842,79.0562,2
147.158,25.4565,2
146.842,74.9758,2
159.873,4.66292,2
149.765,9.36175,2
153.988,9.16726,2
155.91,4.91292,2
162.25,3.79042,2
147.37,20.1711,2
162.74,0.60241,2
149.413,11.295,2
155.042,7.64648,2
155.665,5.42169,2
149.408,14.7294,2
147.54,18.4979,2
148.378,18.2568,2
146.092,77.1837,2
148.745,14.7568,2
146.342,75.3112,2
148.383,15.8979,2
154.633,9.03614,2
154.75,7.95683,2
164.4,0,3
146.426,85.8613,3
147.375,24.0224,3
146.892,77.6782,3
156.91,4.91292,3
162.74,1.45482,3
154.75,9.38498,3
151.607,9.83373,3
150.035,12.1304,3
148.902,15.2294,3
146.691,80.1623,3
162.825,0.60241,3
155.665,6.37639,3
147.7,19.8446,3
155.915,5.42169,3
155.042,8.91657,3
150.75,11.1464,3
148.29,18.4979,3
148.383,16.4928,3
148.037,19.6411,3
