第0世代
f1,f2
第1世代
f1,f2
162.075,18.8385
147.125,47.7402
148.747,43.2196
155.47,30.1722
156.561,30.1388
第2世代
f1,f2
162.075,18.8385
147.125,47.7402
149.863,38.8654
155.47,30.1722
148.747,43.2196
156.561,30.1388
第3世代
f1,f2
151.652,18.4644
147.125,47.7402
147.138,36.6678
第4世代
f1,f2
151.652,18.4644
147.125,47.7402
147.138,36.6678
第5世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.553,17.1725
第6世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.179,35.5695
147.553,17.1725
第7世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.179,35.5695
147.553,17.1725
第8世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.179,35.5695
147.553,17.1725
第9世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.213,32.2948
147.553,17.1725
147.179,35.5695
第10世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.213,32.2948
147.553,17.1725
147.179,35.5695
第11世代
f1,f2
148.462,15.4117
147.125,47.7402
147.138,36.6678
147.213,32.2948
147.553,17.1725
147.179,35.5695
第12世代
f1,f2
148.462,15.4117
146.923,20.2613
147.553,17.1725
第13世代
f1,f2
148.462,15.4117
146.445,58.7144
146.923,20.2613
147.553,17.1725
第14世代
f1,f2
148.462,15.4117
146.445,58.7144
146.923,20.2613
147.553,17.1725
第15世代
f1,f2
148.462,15.4117
146.923,20.2613
147.553,17.1725
第16世代
f1,f2
148.462,15.4117
146.923,20.2613
147.553,17.1725
第17世代
f1,f2
154.175,12.0482
146.923,20.2613
147.553,17.1725
148.462,15.4117
第18世代
f1,f2
154.175,12.0482
145.88,29.2679
146.923,20.2613
148.462,15.4117
147.553,17.1725
第19世代
f1,f2
154.175,12.0482
145.88,29.2679
146.753,24.9215
146.923,20.2613
148.462,15.4117
147.553,17.1725
第20世代
f1,f2
154.175,12.0482
145.88,29.2679
146.753,24.9215
146.923,20.2613
148.462,15.4117
147.553,17.1725
第21世代
f1,f2
154.175,12.0482
145.88,29.2679
146.753,24.9215
