第0世代
f1,f2
153.131,46.6285,9
170.598,14.0556,9
162.538,14.8488,9
153.821,33.3127,9
155.723,29.4408,9
160.368,17.7931,9
157.371,24.5476,9
160.325,20.336,9
159.065,22.9854,9
156.405,25.4869,9
155.973,26.9626,9
159.117,22.4557,9
166.725,15.4852,10
153.247,90.8754,10
153.365,55.722,10
153.933,36.4478,10
160.368,18.4514,10
163.05,17.8184,10
153.723,53.1193,10
155.565,34.5631,10
157.053,26.262,10
156.989,31.226,10
164.405,17.3974,10
159.165,24.0227,10
165.733,17.1449,10
159.221,23.0938,10
177.967,16.4366,11
153.423,59.7084,11
167.858,16.8513,11
154.073,46.1589,11
154.045,59.4915,11
163.155,18.2965,11
156.837,35.5876,11
157.64,29.9324,11
154.596,39.8482,11
157.873,27.4143,11
160.072,25.147,11
155.783,36.8284,11
161.067,18.755,11
160.98,22.8617,11
154.601,37.2657,11
161.773,18.676,11
160.293,23.5753,11
160.665,23.5753,11
170.096,17.9279,12
153.62,68.8504,12
155.111,38.8052,12
165.817,18.5637,12
160.325,25.0404,12
161.155,20.1286,12
162.575,19.1328,12
164.235,18.8527,12
156.881,36.3308,12
157.983,33.7893,12
158.881,27.7901,12
158.258,28.0311,12
157.442,35.742,12
171.135,18.031,13
153.703,73.4469,13
155.203,63.6926,13
155.233,44.0174,13
166.725,18.802,13
153.914,70.1292,13
155.468,40.5379,13
158.862,30.9861,13
161.856,22.1825,13
162.9,20.6004,13
157.983,36.5958,13
159.398,28.0301,13
157.612,38.5136,13
160.665,26.1326,13
164.688,19.4944,13
160.572,26.2011,13
165.068,19.2181,13
157.861,38.1971,13
165.055,19.4105,13
169.689,19.5391,14
154.369,75.5097,14
155.203,69.1224,14
155.242,54.1811,14
165.858,19.5963,14
163.24,22.1005,14
155.768,45.5476,14
162.033,24.9968,14
155.532,53.3704,14
158.58,37.3797,14
第3世代
f1,f2
153.408,1.49172,0
148.547,74.6292,0
150.91,4.81928,0
148.958,27.528,0
149.775,13.8982,0
149.213,25.0616,0
149.643,18.1429,0
149.335,20.3927,0
149.378,19.1801,0
155.675,4.21687,1
149.588,66.6546,1
153.577,6.30925,1
151.207,7.40792,1
150.321,43.404,1
149.612,43.9799,1
150.495,19.1618,1
154.91,4.81928,1
150.578,15.8413,1
159.548,4.9385,2
149.596,86.8126,2
155.533,4.93862,2
150.562,27.4426,2
150.253,62.3564,2
153.908,6.70527,2
150.077,62.9953,2
150.578,17.6699,2
152.265,8.67765,2
151.467,13.2836,2
152.08,11.4018,2
159.995,6.62651,3
150.013,98.8036,3
150.253,64.1074,3
150.861,30.6137,3
155.533,9.31326,3
152.87,11.2266,3
150.125,78.1015,3
157.155,7.91352,3
151.327,23.9064,3
151.74,14.7982,3
157.145,8.43373,3
151.505,19.1801,3
151.74,17.3554,3
157.145,8.43373,3
160.288,8.32482,4
150.349,73.4932,4
151.027,44.2578,4
150.753,65.503,4
151.693,24.7971,4
150.906,49.2453,4
157.768,8.43373,4
155.533,11.5877,4
152.996,12.5338,4
157.128,10.5956,4
152.75,18.415,4
154.405,12.4093,4
152.345,18.8437,4
154.5,12.0482,4
152.198,23.4197,4
157.533,9.63539,4
152.015,23.7346,4
157.145,10.3261,4
158.39,8.43373,5
150.552,80.216,5
152.12,55.0895,5
152.265,24.6075,5
151.184,72.2726,5
157.145,11.6626,5
154.883,12.2833,5
151.63,57.9417,5
153.277,17.4043,5
152.41,20.7535,5
157.768,10.2579,5
154.033,13.6864,5
154.232,13.1955,5
160.538,8.50898,6
151.258,96.7042,6
152.12,59.5713,6
151.586,90.7215,6
155.478,13.0568,6
158.278,11.4392,6
158.43,8.74619,6
154.658,16.0115,6
152.817,33.5841,6
152.478,46.1586,6
153.413,17.5957,6
152.812,44.9145,6
152.943,24.4263,6
153.405,20.7512,6
152.985,22.5378,6
159.868,9.12124,7
152.12,60.7587,7
152.478,49.6426,7
152.939,36.304,7
154.335,18.5134,7
152.985,23.2371,7
157.283,13.6523,7
156,14.5647,7
153.69,20.7821,7
158.527,12.0902,7
159.283,10.1442,7
156.01,14.4058,7
158.743,11.7129,7
161.038,9.16887,8
152.326,76.147,8
152.54,60.4657,8
152.985,24.0324,8
157.665,14.0682,8
159.868,12.4206,8
154.69,21.5051,8
152.429,68.3829,8
152.988,23.299,8
156.01,14.8406,8
156.814,14.5795,8
155.553,19.9252,8
159.905,10.1442,8
160.788,9.74497,8
155.305,21.3635,8
170.39,9.41352,9
152.342,76.2605,9
152.953,61.3369,9
152.985,26.6326,9
164.065,10.0902,9
152.8,66.5099,9
156.275,14.909,9
160.915,10.2694,9
153.235,24.1212,9
158.522,14.4806,9
155.038,23.3711,9
160.33,12.5961,9
158.92,14.2262,9
155.263,21.5533,9
156.128,19.3658,9
156.065,20.2043,9
160.788,11.9116,9
160.89,11.8221,9
163.612,10.5402,10
152.985,27.8768,10
156.815,15.8776,10
156.065,20.2318,10
153.713,24.473,10
160.788,12.3919,10
155.732,22.7906,10
159.868,14.4005,10
162.017,11.1696,10
155.033,24.2802,10
158.827,15.8002,10
162.99,10.9839,10
159.457,15.588,10
172.257,11.536,11
152.985,28.2971,11
165.772,11.7366,11
156.898,17.4189,11
156.464,22.1224,11
154.698,24.9407,11
161.129,12.9181,11
161.033,15.7674,11
153.887,26.2827,11
156.403,23.0292,11
158.89,15.8819,11
156.905,16.2287,11
162.99,12.3151,11
164.065,12.2454,11
167.013,11.7654,12
153.014,43.7549,12
153.085,34.2853,12
153.978,27.9722,12
163.05,12.4203,12
161.99,12.991,12
155.533,24.9561,12
160.325,16.6621,12
166.278,11.9066,12
153.773,32.1308,12
157.048,21.3499,12
157.15,18.04,12
156.595,23.4984,12
159.085,16.7207,12
157.963,18.0271,12
158.628,17.113,12
156.861,22.7936,12
172.258,12.3451,13
153.096,67.1663,13
167.478,12.4119,13
162.155,14.3321,13
153.115,59.8463,13
153.821,33.3127,13
153.131,46.6285,13
153.356,42.9025,13
154.583,28.7066,13
159.707,17.6027,13
156.405,25.4869,13
157.277,19.8903,13
157.518,18.0505,13
155.973,26.9626,13
161.283,17.0159,13
161.033,17.2711,13
170.39,12.576,14
153.096,68.8802,14
162.41,14.7497,14
153.365,49.8313,14
153.242,67.7093,14
第4世代
f1,f2
153.408,1.49172,0
147.212,17.361,0
150.91,4.81928,0
149.775,13.8982,0
150.495,10.7047,0
150.275,12.9227,0
155.298,4.21687,1
148.547,74.6292,1
148.71,61.7892,1
148.953,33.3707,1
152.405,4.81928,1
151.207,7.40792,1
150.578,15.8413,1
149.643,18.1429,1
152.308,6.49238,1
148.958,27.528,1
149.213,25.0616,1
149.275,20.2788,1
149.378,19.1801,1
155.675,4.21687,2
148.919,95.2133,2
149.335,20.3927,2
148.965,67.253,2
153.288,4.81928,2
148.965,67.8859,2
151.467,13.2836,2
152.265,8.67765,2
150.495,19.1618,2
150.578,17.6699,2
151.918,8.9103,2
162.783,4.57845,3
149.39,88.8821,3
154.91,4.81928,3
149.588,66.6546,3
149.612,43.9799,3
150.268,39.3376,3
150.562,27.4426,3
153.577,6.30925,3
151.327,23.9064,3
152.147,9.44482,3
151.467,14.9884,3
152.08,11.4018,3
151.74,14.7982,3
159.548,4.9385,4
149.431,96.1291,4
155.533,4.93862,4
150.321,43.404,4
150.861,30.6137,4
149.596,86.8126,4
153.908,6.70527,4
149.88,69.2582,4
152.87,11.2266,4
150.253,62.3564,4
151.505,19.1801,4
152.115,16.8629,4
150.003,63.0482,4
151.74,17.3554,4
150.077,62.9953,4
161.575,6.59514,5
150.013,98.8036,5
150.253,64.1074,5
154.91,7.62339,5
150.125,78.1015,5
158.15,7.54251,5
150.906,49.2453,5
151.396,33.7602,5
150.052,91.7704,5
153.948,9.06028,5
151.027,44.2578,5
152.996,12.5338,5
151.693,24.7971,5
158.405,6.69006,5
159.995,6.62651,5
160.245,6.62651,5
152.75,18.415,5
151.915,19.0464,5
152.345,18.8437,5
161.773,6.80576,6
150.349,73.4932,6
151.57,35.0451,6
150.753,65.503,6
159.868,7.58121,6
153.235,12.9058,6
157.155,7.91352,6
152.015,23.7346,6
155.533,9.31326,6
152.665,20.7508,6
160.288,7.45387,6
150.518,70.4126,6
157.145,8.43373,6
154.905,10.2165,6
154.235,12.7013,6
152.41,20.7535,6
152.198,23.4197,6
154.5,12.0482,6
154.405,12.4093,6
157.145,8.43373,6
160.288,8.32482,7
150.503,91.2928,7
151.63,57.9417,7
152.023,36.7708,7
150.727,71.6386,7
150.552,80.216,7
158.39,8.43373,7
155.533,11.5877,7
152.54,21.0431,7
157.128,10.5956,7
152.26,27.4309,7
154.883,12.2833,7
153.325,14.4114,7
153.24,17.783,7
154.033,13.6864,7
152.265,24.6075,7
154.232,13.1955,7
157.768,8.43373,7
157.533,9.63539,7
157.145,10.3261,7
153.277,17.4043,7
158.268,8.43373,8
150.997,87.3767,8
152.351,43.2453,8
152.12,55.0895,8
151.184,72.2726,8
151.875,67.5338,8
152.388,25.0276,8
156.628,11.7355,8
154.527,14.1706,8
155.478,13.0568,8
154.033,16.2806,8
157.582,9.75733,8
155.378,13.9882,8
152.943,24.4263,8
157.145,11.6626,8
153.405,20.7512,8
152.985,21.6771,8
153.618,17.3554,8
157.383,10.3529,8
153.413,17.5957,8
151.258,96.7042,9
158.39,8.43373,9
152.12,59.5713,9
151.586,90.7215,9
152.478,46.1586,9
152.629,39.717,9
153.49,18.7394,9
157.145,12.8663,9
152.678,27.4208,9
154.224,17.1337,9
155.76,14.4058,9
154.91,14.655,9
152.985,22.5378,9
156.405,13.5139,9
154.658,16.0115,9
157.768,10.3048,9
157.768,10.2579,9
156.25,14.3087,9
152.943,25.2472,9
160.538,8.50898,10
152.12,60.7587,10
152.817,33.5841,10
158.43,8.74619,10
152.478,49.6426,10
152.985,23.2371,10
157.283,13.6523,10
152.755,41.4054,10
155.652,15.0019,10
157.768,10.3048,10
154.438,17.2293,10
152.523,46.5881,10
153.69,20.7821,10
156.01,14.4058,10
154.324,17.416,10
153.523,22.1331,10
156,14.5647,10
159.868,9.12124,11
152.297,67.1039,11
154.335,18.5134,11
152.812,44.9145,11
152.939,36.304,11
158.628,9.63855,11
152.743,60.0947,11
155.66,16.8414,11
152.988,23.299,11
152.985,23.6498,11
157.768,11.1103,11
156.01,14.8406,11
156.814,14.5795,11
152.54,60.4657,11
157.395,14.3844,11
157.665,14.0682,11
161.038,9.16887,12
152.326,76.147,12
152.985,24.0324,12
152.957,56.5024,12
156.275,14.909,12
158.278,11.4392,12
154.69,21.5051,12
158.949,10.0181,12
160.788,9.74497,12
152.429,68.3829,12
第5世代
f1,f2
153.408,1.49172,0
147.212,17.361,0
147.713,12.1334,0
149.955,10.6918,0
151.79,3.19587,0
150.12,4.98684,0
150.91,4.81928,0
159.65,3.01205,1
148.088,17.5989,1
155.298,4.21687,1
149.775,13.8982,1
151.66,4.81928,1
150.495,10.7047,1
153.535,4.53071,1
151.207,7.40792,1
150.663,7.80807,1
150.275,12.9227,1
155.675,4.21687,2
148.297,80.922,2
148.337,27.5777,2
152.405,4.81928,2
150.33,14.9688,2
151.089,12.5972,2
149.333,18.1207,2
151.493,9.29897,2
148.958,27.528,2
149.213,25.0616,2
151.918,8.9103,2
149.275,20.2788,2
152.265,8.67765,2
152.308,6.49238,2
155.92,4.21687,3
148.547,74.6292,3
148.71,59.1024,3
153.288,4.81928,3
148.753,42.8034,3
150.578,15.8413,3
148.957,28.7031,3
148.953,33.3707,3
149.643,18.1429,3
149.335,20.3927,3
152.147,9.44482,3
151.365,15.2319,3
153.155,8.89072,3
151.918,10.5813,3
151.467,13.2836,3
149.378,19.1801,3
153.24,7.87527,3
153.185,8.47891,3
162.783,4.57845,4
148.71,61.7892,4
153.288,4.81928,4
149.612,43.9799,4
149.643,18.3929,4
148.753,45.8053,4
150.578,17.6699,4
152.87,11.2266,4
151.467,14.9884,4
151.74,14.7982,4
152.08,11.4018,4
152.26,11.3464,4
154.91,4.81928,5
148.919,91.6083,5
149.588,66.6546,5
149.672,20.0077,5
151.74,15.2329,5
149.775,18.3929,5
148.965,67.8859,5
152.363,14.0757,5
153.787,5.3563,5
153.293,11.1408,5
153.577,6.30925,5
152.996,12.5338,5
148.965,67.253,5
153.035,12.3745,5
159.548,4.9385,6
148.919,95.2133,6
155.533,4.93862,6
150.495,19.1618,6
148.965,70.9275,6
150.003,63.0482,6
153.908,6.70527,6
150.027,39.5427,6
151.74,16.0683,6
150.268,39.3376,6
149.88,69.2582,6
153.235,12.9058,6
152.888,15.0451,6
153.02,13.2721,6
158.165,5.28756,7
149.302,98.6615,7
150.077,62.9953,7
156.773,6.79584,7
149.596,86.8126,7
154.91,7.62339,7
150.115,45.5205,7
153.948,9.06028,7
152.115,16.8629,7
150.518,35.8982,7
153.325,14.4114,7
150.562,27.4426,7
149.39,88.8821,7
150.321,43.404,7
153.43,13.659,7
151.07,25.8571,7
151.505,19.1801,7
151.74,17.3554,7
151.32,21.7367,7
151.203,24.7162,7
160.165,5.50002,8
149.431,96.1291,8
150.698,47.8851,8
150.253,62.3564,8
150.125,78.1015,8
149.637,88.5087,8
150.861,30.6137,8
155.533,9.31326,8
158.405,6.69006,8
159.995,6.62651,8
151.327,23.9064,8
157.145,8.43373,8
151.915,19.0464,8
158.15,7.54251,8
154.905,10.2165,8
157.155,7.91352,8
152.985,17.1405,8
151.098,28.0332,8
154.015,13.1489,8
153.65,16.9262,8
153.76,16.5371,8
152.345,18.8437,8
152.75,18.415,8
154.532,11.4639,8
151.005,29.6488,8
154.235,12.7013,8
152.52,18.6508,8
154.405,12.4093,8
154.5,12.0482,8
157.145,8.43373,8
161.575,6.59514,9
149.72,90.0212,9
150.253,64.1074,9
150.906,49.2453,9
151.396,33.7602,9
155.533,11.5877,9
158.39,8.43373,9
159.868,7.58121,9
151.693,24.7971,9
151.352,40.6063,9
160.245,6.62651,9
157.128,10.5956,9
151.027,44.2578,9
154.75,12.0482,9
152.35,18.8437,9
153.61,17.2078,9
154.033,13.6864,9
153.163,17.5507,9
157.768,8.43373,9
154.232,13.1955,9
157.533,9.63539,9
152.282,20.7119,9
152.015,23.7346,9
152.198,23.4197,9
157.145,10.3261,9
153.277,17.4043,9
160.618,6.62651,10
150.013,98.8036,10
151.57,35.0451,10
151.497,61.1568,10
150.052,91.7704,10
150.349,73.4932,10
158.268,8.43373,10
160.288,7.45387,10
150.753,65.503,10
155.533,11.9625,10
156.628,11.7355,10
152.24,34.0264,10
150.518,70.4126,10
154.033,14.5482,10
154.883,12.2833,10
151.318,61.341,10
152.496,19.747,10
153.24,17.783,10
154.527,14.1706,10
152.26,27.4309,10
153.618,17.3554,10
152.265,24.6075,10
157.145,11.1955,10
157.768,9.65663,10
152.41,20.7535,10
157.383,10.3529,10
157.582,9.75733,10
153.413,17.5957,10
161.773,6.80576,11
150.113,97.648,11
160.288,8.32482,11
151.733,46.0672,11
158.39,8.43373,11
150.503,91.2928,11
151.63,57.9417,11
第6世代
f1,f2
153.408,0,0
147.212,17.361,0
147.713,12.1334,0
149.955,10.6918,0
151.168,2.32274,0
150.12,4.98684,0
150.91,4.81928,0
153.408,1.49172,1
147.402,18.3929,1
148.088,17.5989,1
149.775,13.8982,1
151.79,3.19587,1
150.495,10.6043,1
150.663,7.80807,1
150.275,12.9227,1
150.845,5.95274,1
151.29,4.83861,1
151.66,4.81928,1
159.65,3.01205,2
147.552,79.8515,2
148.335,19.4727,2
152.685,4.21687,2
150.328,14.4141,2
149.333,18.1207,2
151.418,5.10526,2
152.405,4.81928,2
150.495,10.7047,2
151.03,10.1608,2
149.27,18.3929,2
151.207,7.40792,2
161.518,3.09729,3
148.264,86.2387,3
148.297,80.922,3
148.337,27.5777,3
155.298,4.21687,3
151.533,6.16151,3
150.33,14.9688,3
153.535,4.53071,3
150.91,11.4817,3
153.24,5.42169,3
149.643,18.1429,3
149.213,25.0616,3
151.493,9.29897,3
148.958,27.528,3
149.275,20.2788,3
149.318,18.7651,3
153.288,4.81928,3
155.675,4.21687,4
148.302,88.222,4
153.288,4.81928,4
148.71,59.1024,4
148.547,74.6292,4
148.753,42.8034,4
152.308,6.49238,4
151.74,7.01883,4
149.643,18.3929,4
148.957,28.7031,4
150.578,15.8413,4
151.045,11.5551,4
149.333,22.2419,4
148.921,34.7058,4
150.673,15.705,4
151,11.8567,4
148.953,33.3707,4
149.378,19.1801,4
149.335,20.3927,4
155.92,4.21687,5
148.67,100.041,5
148.71,61.7892,5
153.538,4.81928,5
149.14,36.1345,5
148.753,45.8053,5
150.578,17.6699,5
149.568,21.4,5
153.24,7.87527,5
