第0世代
f1,f2
163.14,18.1486,17
163.353,16.0954,17
154.106,87.431,18
164.64,14.9315,18
154.731,57.5309,18
154.417,86.8054,18
第3世代
f1,f2
151.84,1.80723,0
146.353,80.2531,0
148.897,7.22892,0
148.842,73.1941,0
150.967,3.29042,0
147.553,75.0958,0
146.975,75.4388,0
146.642,78.4322,0
152.585,1.80723,1
146.353,81.1129,1
149.176,75.3443,1
150.059,20.8407,1
147.887,75.3836,1
150.142,7.22892,1
151.34,3.29042,1
151.09,4.80359,1
152.835,1.80723,2
146.642,81.4374,2
150.133,41.0586,2
148.22,75.6736,2
150.143,7.22892,2
147.975,79.6245,2
151.34,4.14283,2
151.84,3.29042,2
168.81,2.40964,3
146.642,82.2964,3
150.133,44.4683,3
152.585,3.29042,3
150.143,7.22892,3
149.553,76.8534,3
148.22,78.7022,3
151.34,5.96303,3
146.975,81.7354,3
151.962,4.14283,3
168.81,2.40964,4
149.553,79.8916,4
152.09,4.67985,4
168.81,4.36067,4
150.22,69.5903,4
150.348,18.5343,4
150.765,7.76593,4
151.34,6.81544,4
163.203,5.41292,5
150.553,69.2619,5
150.682,22.8689,5
153.958,5.63455,5
150.765,8.61834,5
153.473,7.19328,5
168.81,6.54871,6
150.963,43.4168,6
154.212,7.22892,6
151.137,22.1599,6
152.335,11.153,6
151.18,15.4959,6
151.138,21.7415,6
152.02,14.6504,6
152.052,12.1073,6
154.283,7.22892,7
151.083,89.789,7
151.221,22.2549,7
152.052,13.3944,7
151.554,21.4156,7
152.02,15.5028,7
151.388,21.6784,7
155.405,7.22892,8
151.28,68.5602,8
151.312,33.4258,8
154.283,7.76037,8
153.095,13.4688,8
151.471,23.1245,8
152.052,14.8582,8
152.02,16.3552,8
155.528,7.22892,9
151.337,43.9927,9
154.355,9.98184,9
152.052,15.7556,9
151.471,23.926,9
151.407,34.8373,9
152.02,16.9316,9
154.978,8.71175,9
151.378,42.3287,9
155.778,7.22892,10
151.379,46.7492,10
152.643,16.1591,10
154.712,10.8434,10
151.479,36.0797,10
151.775,24.516,10
151.768,31.6074,10
154.978,9.47334,10
151.461,45.387,10
152.053,18.2539,10
152.053,16.6708,10
168.81,7.43124,11
151.402,60.1435,11
162.47,7.65119,11
151.49,37.9175,11
156.028,8.68654,11
152.01,24.7942,11
166.263,7.56463,11
151.646,37.3592,11
153.77,17.4463,11
154.712,12.4644,11
152.053,18.9494,11
152.643,17.8639,11
155.457,9.556,11
154.978,9.56416,11
153.147,17.7811,11
154.962,12.0747,11
156.028,8.68654,12
151.402,61.4136,12
151.49,39.3916,12
154.712,13.9985,12
154.557,18.6822,12
153.77,19.7648,12
155.458,9.67347,12
152.141,33.0395,12
152.113,38.8996,12
153.312,20.9582,12
152.25,27.1274,12
152.539,26.2319,12
153.062,26.0215,12
153.229,25.0239,12
151.646,39.0994,12
155.6,9.56416,12
168.188,8.73112,13
151.402,61.8644,13
159.447,8.8765,13
151.49,40.0293,13
152.391,31.5964,13
156.4,9.63498,13
153.312,26.1888,13
154.712,14.7766,13
153.77,20.7854,13
152.623,27.1199,13
155.723,13.4076,13
154.641,19.4736,13
155.973,11.4673,13
156.198,9.87955,13
154.395,20.4411,13
154.52,20.1512,13
163.975,8.97164,14
151.49,40.9464,14
160.085,9.23132,14
152.391,33.0395,14
154.228,21.9503,14
152.113,40.8912,14
153.422,28.742,14
157.882,10.241,14
155.585,17.3637,14
155.973,12.5551,14
154.641,19.6137,14
152.633,29.8461,14
156.212,12.0663,14
157.735,10.8434,14
155.155,17.6977,14
153.206,28.8042,14
167.135,9.61835,15
151.544,46.3227,15
158.712,10.241,15
153.172,30.3238,15
154.27,24.3171,15
153.033,37.6038,15
156.473,12.5551,15
152.624,44.724,15
152.822,39.7297,15
155.973,13.4076,15
155.878,17.4207,15
154.52,22.3157,15
155.268,19.5391,15
154.895,21.1176,15
155.405,17.6977,15
163.092,10.2603,16
151.618,88.9299,16
158.92,13.5769,16
151.652,62.5652,16
155.973,13.8584,16
160.085,12.2921,16
162.47,11.1408,16
152.275,56.153,16
154.395,24.8683,16
154.14,31.9352,16
153.422,33.217,16
152.582,46.4166,16
153.033,38.436,16
151.775,60.2751,16
155.018,22.3111,16
152.913,41.7577,16
155.585,18.7196,16
152.624,45.7136,16
155.268,20.2236,16
155.411,18.9269,16
173.263,10.327,17
151.706,88.2633,17
152.492,82.6433,17
152.582,47.9528,17
166.885,10.4708,17
160.335,12.2921,17
156.708,14.4746,17
154.395,25.376,17
153.647,37.6159,17
第4世代
f1,f2
151.34,1.80723,0
145.397,84.4753,0
148.897,7.22892,0
148.842,73.1846,0
150.967,3.29042,0
147.553,75.0958,0
145.975,80.8484,0
146.975,75.4388,0
146.308,77.2365,0
151.712,1.80723,1
146.353,80.2531,1
149.27,7.22892,1
148.842,73.1941,1
151.09,4.80359,1
146.931,77.4973,1
147.887,75.3836,1
147.842,77.1807,1
151.34,3.29042,1
146.642,78.4322,1
151.84,1.80723,2
146.353,81.1129,2
150.059,20.8407,2
149.598,72.0661,2
147.553,78.1198,2
150.142,7.22892,2
148.22,75.6736,2
151.218,5.41292,2
149.176,75.3443,2
151.34,4.14283,2
149.509,74.7779,2
152.585,1.80723,3
146.353,81.9733,3
150.133,41.0586,3
150.143,7.22892,3
149.553,76.8534,3
147.975,78.6194,3
151.34,5.96303,3
146.642,81.4374,3
149.509,77.775,3
151.84,3.29042,3
152.835,1.80723,4
146.642,82.2964,4
150.133,41.0586,4
148.22,78.7022,4
150.143,7.22892,4
151.34,6.26533,4
146.975,81.7354,4
147.975,79.6245,4
151.962,4.14283,4
152.585,3.29042,4
152.212,3.51205,4
152.958,2.02886,5
146.686,82.6972,5
149.22,79.5916,5
150.133,41.9865,5
150.348,18.5343,5
150.515,7.76593,5
151.34,6.81544,5
152.09,4.67985,5
151.84,6.26533,5
151.963,6.02437,5
168.56,2.40964,6
149.553,79.8916,6
153.335,3.29042,6
150.133,44.4683,6
150.765,7.76593,6
150.348,25.7578,6
150.598,20.7268,6
150.216,42.4291,6
153.208,5.63455,6
168.81,2.40964,7
150.22,69.5903,7
150.682,21.6321,7
153.958,4.78214,7
150.553,69.2619,7
150.765,8.61834,7
153.335,7.22003,7
153.473,6.25985,7
168.81,2.40964,8
150.465,76.5526,8
150.682,22.8689,8
163.203,5.41292,8
153.958,5.63455,8
168.81,4.36067,8
150.765,11.6978,8
150.807,9.63528,8
153.458,8.98648,8
153.473,7.19328,8
163.618,5.41292,9
150.78,59.1194,9
150.94,38.7604,9
159.447,6.31928,9
154.283,7.22892,9
151.137,22.1599,9
163.092,5.88348,9
153.66,8.16657,9
152.02,10.4054,9
151.138,19.8372,9
151.18,13.0449,9
151.43,11.0758,9
154.212,7.22892,9
151.388,12.12,9
168.81,6.54871,10
150.78,67.1586,10
155.778,7.22892,10
151.138,21.7415,10
150.962,44.4074,10
150.963,42.5643,10
153.855,8.43782,10
151.18,15.4959,10
152.335,11.153,10
154.283,7.22892,10
152.02,14.6504,10
152.052,12.1073,10
152.02,13.5934,10
169.682,6.54871,11
150.963,43.4168,11
155.405,7.22892,11
151.18,16.608,11
153.468,12.4854,11
154.283,7.76037,11
152.02,15.5028,11
152.053,12.8394,11
152.052,13.3944,11
155.528,7.22892,12
151.038,87.6676,12
151.046,45.3412,12
151.18,18.6478,12
154.355,9.54711,12
153.208,13.079,12
152.052,13.4626,12
154.978,8.71175,12
153.147,13.3462,12
152.02,17.2076,12
155.458,7.4335,12
152.02,16.3552,12
155.778,7.22892,13
151.083,89.789,13
151.221,22.2549,13
154.355,9.98184,13
153.095,13.4688,13
154.978,9.47334,13
152.675,14.6645,13
155.528,8.6316,13
152.052,14.8582,13
151.525,19.6038,13
152.02,19.1407,13
151.388,21.6784,13
152.02,16.9316,13
168.81,7.43124,14
151.229,36.8921,14
162.47,7.65119,14
151.312,33.4258,14
155.778,7.83413,14
151.471,23.1245,14
166.263,7.56463,14
152.27,15.2878,14
154.462,10.8434,14
151.77,19.9609,14
152.052,15.578,14
151.554,21.4156,14
155.457,9.556,14
154.978,9.56416,14
154.717,10.6796,14
156.028,8.68654,15
151.28,68.5602,15
152.052,15.7556,15
154.712,10.8434,15
151.337,41.4065,15
151.407,34.8373,15
151.554,23.1634,15
151.471,23.926,15
155.458,9.67347,15
155.778,8.78883,15
155.6,9.56416,15
156.028,8.68654,16
151.337,43.9927,16
152.302,15.7966,16
154.712,12.4644,16
151.775,24.516,16
152.053,17.9856,16
155.723,11.0165,16
151.378,42.3287,16
151.685,30.7107,16
151.479,36.0797,16
155.1,11.4686,16
151.573,31.8334,16
151.49,35.2167,16
152.053,16.6708,16
154.962,12.0747,16
168.188,8.73112,17
151.337,44.4417,17
159.447,8.8765,17
151.49,37.9175,17
154.712,13.4373,17
152.053,18.2539,17
152.01,24.7942,17
152.643,16.1591,17
156.4,9.63498,17
151.585,31.8916,17
第5世代
f1,f2
151.34,1.80723,0
145.397,84.4753,0
148.025,7.22892,0
147.22,74.8106,0
148.648,7.22892,0
150.967,3.29042,0
145.975,80.8484,0
146.308,77.2365,0
146.975,75.4388,0
151.712,1.80723,1
145.975,85.1163,1
148.897,7.22892,1
148.842,73.1846,1
151.09,4.80359,1
148.22,74.7785,1
146.308,79.0427,1
147.553,75.0958,1
151.34,3.29042,1
147.308,77.2122,1
146.931,77.4973,1
146.642,78.4322,1
151.84,1.80723,2
146.353,80.2531,2
149.27,7.22892,2
148.842,73.1941,2
151.09,5.67751,2
147.887,75.3836,2
147.264,77.7873,2
151.34,4.14283,2
147.842,77.1807,2
146.931,78.7732,2
146.975,78.7272,2
151.218,5.41292,2
151.962,1.80723,3
146.353,81.1129,3
149.52,7.22892,3
149.087,74.1696,3
151.34,5.96303,3
147.553,78.1198,3
148.22,75.6736,3
151.84,3.29042,3
152.585,1.80723,4
146.353,81.9733,4
149.809,18.569,4
149.598,72.0661,4
149.893,7.22892,4
151.34,6.26533,4
148.553,75.9657,4
147.975,78.6194,4
147.308,81.1745,4
151.962,2.65964,4
149.176,75.3443,4
146.642,81.4374,4
147.642,79.3236,4
152.09,2.35733,4
149.509,74.7779,4
146.642,82.2964,5
152.835,1.80723,5
149.809,20.8261,5
149.553,76.8534,5
150.142,7.22892,5
151.34,6.81544,5
148.22,78.7022,5
149.509,77.775,5
147.975,79.6245,5
147.019,81.7153,5
151.84,6.26533,5
152.212,3.51205,5
151.962,4.14283,5
152.585,3.29042,5
146.686,82.2748,5
146.975,81.7354,5
152.708,2.48761,5
153.335,1.80723,6
146.686,82.6972,6
149.976,21.4974,6
149.931,71.5121,6
149.22,79.5916,6
150.143,7.22892,6
147.308,82.0356,6
151.963,6.02437,6
149.931,72.3558,6
150.059,20.8407,6
152.958,2.02886,6
152.09,4.67985,6
152.585,3.51205,6
152.59,3.29042,6
153.458,1.80723,7
149.553,79.8916,7
150.059,21.6183,7
150.143,7.22892,7
152.09,6.88649,7
152.713,3.29042,7
152.212,4.99524,7
168.56,2.40964,8
150.092,42.2438,8
152.835,3.29042,8
150.348,18.5343,8
150.133,35.875,8
150.515,7.76593,8
151.84,7.53542,8
152.213,4.99524,8
150.132,39.659,8
150.092,40.6077,8
168.81,2.40964,9
150.092,41.4525,9
153.335,3.29042,9
150.348,25.7578,9
150.515,19.8372,9
150.765,7.76593,9
150.173,40.9098,9
152.585,7.24216,9
153.085,4.99524,9
150.133,41.0586,9
168.81,2.40964,10
150.133,41.0586,10
164.24,3.29042,10
154.83,3.495,10
150.515,22.9058,10
150.765,8.61834,10
150.598,20.7268,10
152.585,7.48538,10
153.208,5.63455,10
153.958,4.30196,10
163.99,4.14283,11
150.133,41.9865,11
153.958,4.78214,11
150.534,29.37,11
150.682,21.6183,11
150.765,11.6978,11
153.335,7.22003,11
151.015,9.07932,11
150.807,9.63528,11
153.58,5.80021,11
153.473,6.25985,11
168.81,4.28494,12
150.133,42.2101,12
150.682,21.6321,12
163.092,4.81928,12
159.447,5.46687,12
153.958,5.63455,12
150.808,15.5169,12
150.765,19.8372,12
152.02,10.4054,12
153.458,8.98648,12
151.18,11.1358,12
153.473,7.19328,12
151.43,11.0758,12
168.81,4.36067,13
150.133,43.6159,13
150.682,22.8689,13
163.203,5.41292,13
150.216,42.4291,13
158.925,5.88348,13
154.478,6.27613,13
151.138,19.8372,13
153.59,7.22892,13
151.18,13.0449,13
152.053,10.4877,13
151.015,21.7354,13
151.388,12.12,13
152.052,10.6681,13
154.105,6.43787,13
151.18,12.4141,13
168.81,5.24155,14
150.133,44.4683,14
150.804,26.1261,14
159.447,6.31928,14
154.283,7.22891,14
163.618,5.41292,14
163.092,5.88348,14
151.138,20.8455,14
153.458,11.0474,14
151.18,15.4959,14
151.137,22.1599,14
153.59,7.22892,14
151.638,12.12,14
151.18,14.7481,14
152.335,11.153,14
152.052,12.1073,14
152.302,11.2549,14
168.81,5.24751,15
150.176,74.3256,15
163.092,6.88904,15
154.283,7.22892,15
150.216,46.2564,15
168.188,6.55614,15
151.138,21.7415,15
150.979,36.5785,15
150.94,38.7604,15
153.468,12.4854,15
151.18,16.608,15
150.301,45.8757,15
153.66,7.22892,15
152.02,14.6504,15
152.053,12.8394,15
152.02,13.2293,15
168.81,6.54871,16
150.22,69.5903,16
155.778,7.22892,16
第6世代
f1,f2
151.09,1.80723,0
145.308,80.2709,0
148.025,7.22892,0
147.22,74.8106,0
148.647,7.22892,0
150.967,3.29042,0
146.308,77.2365,0
146.975,75.4388,0
151.34,1.80723,1
145.397,84.4753,1
148.648,7.22892,1
148.22,74.7785,1
151.09,4.80359,1
147.553,75.0958,1
146.308,79.0427,1
145.686,81.7972,1
145.975,80.8484,1
146.931,77.4973,1
147.308,76.3498,1
146.642,78.4322,1
145.975,85.1163,2
151.462,1.80723,2
148.842,73.1846,2
148.897,7.22892,2
151.09,5.67751,2
148.898,7.22892,2
146.353,80.2531,2
147.887,75.3836,2
148.754,73.8901,2
146.931,78.7732,2
147.842,77.1807,2
146.063,84.2238,2
147.308,77.2122,2
151.34,3.29042,2
147.264,77.7873,2
151.218,5.41292,2
146.975,78.7272,2
151.712,1.80723,3
146.353,81.1129,3
149.103,27.1427,3
148.842,73.1941,3
149.27,7.22892,3
151.34,4.14283,3
146.931,80.9068,3
148.22,75.6736,3
147.308,79.0244,3
147.975,76.3237,3
147.598,78.0797,3
147.553,78.1198,3
151.717,1.80723,4
146.353,81.9733,4
149.353,22.8341,4
149.132,71.4609,4
149.52,7.22892,4
151.34,4.67985,4
149.437,21.5321,4
147.308,81.1745,4
147.887,78.4099,4
146.642,81.4374,4
149.087,73.3152,4
148.509,76.8987,4
148.553,75.9657,4
147.598,80.2176,4
147.642,79.3236,4
151.84,1.80723,5
146.353,82.395,5
149.809,18.569,5
149.798,71.0388,5
149.893,7.22892,5
151.34,5.96303,5
147.975,78.6194,5
148.842,77.1888,5
147.019,81.7153,5
149.264,71.7782,5
