第0世代
f1,f2
170.45,12.0482
145.133,40.9862
146.198,28.6798
157.495,18.938
147.568,27.1142
159.007,18.4521
148.158,22.4482
154.845,21.5527
162.508,15.319
164.795,14.2495
第1世代
f1,f2
170.45,12.0482
145.133,40.9862
145.902,28.5164
150.073,21.9112
152.18,12.0482
147.568,27.1142
148.158,22.4482
第2世代
f1,f2
170.45,12.0482
145.133,40.9862
145.902,28.5164
151.973,17.6482
148.147,26.9984
152.18,12.0482
148.158,22.4482
150.073,21.9112
147.568,27.1142
第3世代
f1,f2
150.69,12.0482
145.133,40.9862
145.902,28.5164
146.587,23.4968
150.073,21.9112
148.158,22.4482
第4世代
f1,f2
150.69,12.0482
145.133,40.9862
145.902,28.5164
146.587,23.4968
148.143,16.1439
第5世代
f1,f2
150.69,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.587,23.4968
148.143,16.1439
146.913,20.2711
第6世代
f1,f2
150.69,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.587,23.4968
146.913,20.2711
148.143,16.1439
147.488,16.9987
第7世代
f1,f2
150.69,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.587,23.4968
146.913,20.2711
148.143,16.1439
147.488,16.9987
第8世代
f1,f2
150.69,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.913,20.2711
146.265,24.0943
148.143,16.1439
146.587,23.4968
147.488,16.9987
第9世代
f1,f2
150.69,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.265,24.0943
146.913,20.2711
146.587,23.4968
150.402,14.3886
147.488,16.9987
148.143,16.1439
第10世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.913,20.2711
146.265,24.0943
146.587,23.4968
第11世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.913,20.2711
146.265,24.0943
146.587,23.4968
第12世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.732,13.8979
146.265,24.0943
146.473,19.5921
第13世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.732,13.8979
146.115,23.7906
146.473,19.5921
第14世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.732,13.8979
146.115,23.7906
146.473,19.5921
第15世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.355,12.2763
146.115,23.7906
第16世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.355,12.2763
146.115,23.7906
第17世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.355,12.2763
146.115,23.7906
第18世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.355,12.2763
146.115,23.7906
第19世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.355,12.2763
146.115,23.7906
第20世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.09,21.6531
146.355,12.2763
第21世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.09,21.6531
146.355,12.2763
第22世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.09,21.6531
146.355,12.2763
第23世代
f1,f2
147.435,12.0482
145.133,40.9862
145.84,40.2917
145.902,28.5164
146.09,21.6531
146.355,12.2763
第24世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.09,21.6531
146.355,12.2763
146.732,12.0482
第25世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.09,21.6531
146.355,12.2763
146.732,12.0482
第26世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.09,21.6531
146.355,12.2763
146.732,12.0482
第27世代
f1,f2
147.435,12.0482
145.133,40.9862
145.902,28.5164
145.84,40.2917
146.09,21.6531
146.355,12.2763
146.732,12.0482
第28世代
f1,f2
147.435,12.0482
145.133,40.9862
145.747,22.6939
146.355,12.2763
146.215,21.2998
146.732,12.0482
146.09,21.6531
第29世代
f1,f2
147.435,12.0482
145.133,40.9862
145.747,22.6939
146.355,12.2763
146.215,21.2998
146.732,12.0482
146.09,21.6531
第30世代
f1,f2
147.435,12.0482
145.133,40.9862
145.62,19.3268
146.355,12.2763
146.732,12.0482
第31世代
f1,f2
147.435,12.0482
145.133,40.9862
145.62,19.3268
146.355,12.2763
146.732,12.0482
第32世代
f1,f2
147.435,12.0482
145.133,40.9862
145.62,19.3268
146.355,12.2763
146.732,12.0482
第33世代
f1,f2
147.435,12.0482
145.133,40.9862
145.62,19.3268
146.355,12.2763
146.732,12.0482
第34世代
f1,f2
147.435,12.0482
145.133,40.9862
145.62,19.3268
146.355,12.2763
146.732,12.0482
第35世代
f1,f2
147.435,12.0482
145.133,40.9862
145.508,19.1047
146.355,12.2763
146.732,12.0482
第36世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第37世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第38世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第39世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第40世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第41世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第42世代
f1,f2
147.435,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第43世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.732,12.0482
第44世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.578,12.0482
第45世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.578,12.0482
第46世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
145.508,19.1047
146.355,12.2763
146.578,12.0482
第47世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
146.247,17.3156
146.355,12.2763
145.508,19.1047
146.578,12.0482
第48世代
f1,f2
147.062,12.0482
145.133,40.9862
145.497,22.0887
146.247,17.3156
146.355,12.2763
145.508,19.1047
146.578,12.0482
