第0世代
f1,f2
158.935,55.7843,11
171.934,32.0869,12
159.398,80.1484,12
160.747,42.7598,12
160.299,72.1885,12
165.743,33.8565,12
171.815,33.1205,12
162.681,35.2059,12
162.526,42.7222,12
159.724,76.0294,12
172.718,33.843,13
160.863,54.0583,13
161.622,46.7445,13
166.825,34.6455,13
162.961,39.8504,13
163.223,36.5805,13
169.325,33.9373,13
170.601,35.0539,14
161.014,75.2185,14
161.015,55.7509,14
162.008,51.4472,14
167.354,36.6802,14
164.107,40.2458,14
163.122,44.5951,14
170.601,35.5645,14
166.345,38.0094,14
163.398,41.7682,14
166.978,37.5125,14
170.812,36.8358,15
161.481,58.8438,15
163.41,45.5858,15
167.592,37.4866,15
165.214,43.4647,15
170.594,37.1255,15
166.31,41.122,15
167.327,40.9789,15
174.495,38.0053,16
161.719,62.7139,16
169.648,40.5643,16
164.73,46.4611,16
171.49,38.2261,16
164.488,52.641,16
166.708,42.2688,16
162.221,61.2802,16
163.462,56.6712,16
166.57,44.6052,16
163.799,56.2361,16
173.89,38.8747,17
162.03,91.7279,17
167.099,42.273,17
164.753,48.3066,17
170.383,40.787,17
164.211,58.588,17
162.288,83.3582,17
163.539,63.4642,17
162.757,69.6808,17
169.688,40.8563,17
162.428,75.8338,17
176.011,40.8608,18
164.368,75.9309,18
164.828,56.3369,18
168.243,44.3386,18
172.351,42.1997,18
165.807,49.4244,18
172.803,43.5868,19
165.082,65.56,19
166.207,49.5131,19
168.5,45.4548,19
170.385,48.2933,20
166.219,68.025,20
166.57,51.0652,20
168.843,48.5387,20
176.47,48.4227,21
166.583,52.1025,21
170.165,50.6136,21
174.387,48.6886,21
168.856,51.4722,21
167.392,52.0486,21
173.364,53.2645,22
166.753,66.6403,22
166.987,60.8928,22
168.681,55.6023,22
171.142,53.4002,22
168.946,54.5177,22
171.173,54.3032,23
167.109,65.2852,23
169.242,54.884,23
171.697,58.5267,24
167.559,66.6513,24
169.353,62.9571,24
169.652,59.8956,24
171.203,58.8833,24
172.864,59.9656,25
169.946,61.8132,25
175.533,63.3931,26
170.633,63.8487,26
172.644,71.9096,27
171.359,75.6468,27
172.135,73.1762,27
177.7,78.1929,28
176.465,79.8064,28
第1世代
f1,f2
161.208,0.60241,0
148.477,86.6454,0
149.115,8.70202,0
148.647,33.8402,0
156.207,1.66792,0
159.26,1.50402,0
159.26,1.8253,1
148.839,73.9362,1
149.393,20.6971,1
154.263,15.2265,1
158.728,6.59832,1
154.731,11.8007,1
160.085,3.79042,2
149.133,78.8392,2
150.702,69.5392,2
151.315,27.9712,2
156.778,12.9457,2
154.52,16.3554,2
159.943,9.93958,2
152.807,23.4648,2
150.315,77.4086,2
151.628,26.9551,2
166.372,4.25301,3
149.383,79.5735,3
151.335,39.4332,3
164.452,8.60239,3
155.044,16.6814,3
156.82,13.9425,3
151.5,30.0017,3
161.165,9.68373,3
159.145,13.3338,3
153.303,23.9742,3
160.905,12.531,3
152.995,25.7573,3
153.291,25.4598,3
166.193,10.6837,4
150.167,80.3677,4
152.931,48.8316,4
155.278,19.3787,4
161.943,12.3202,4
157.65,14.5987,4
153.294,37.2299,4
159.463,13.8027,4
164.688,11.0934,4
154.307,26.3523,4
153.446,27.7149,4
166.011,10.7277,4
163.075,12.4798,5
153.091,69.1719,5
157.65,14.7783,5
161.943,12.5333,5
153.398,49.7683,5
153.683,29.7846,5
155.628,19.4696,5
153.603,37.6843,5
155.405,24.342,5
153.125,61.6444,5
166.929,14.367,6
153.409,77.245,6
153.775,30.9322,6
153.428,62.1402,6
161.194,15.255,6
155.714,20.7307,6
158.908,17.1606,6
160.65,16.9692,6
157.028,20.0121,6
157.861,18.3261,6
161.857,15.7366,7
153.858,32.1354,7
155.83,23.7386,7
156.335,21.0134,7
158.97,20.047,7
160.655,20.0024,7
161.405,17.7057,7
161.434,16.0346,7
166.023,15.8182,8
153.882,76.9792,8
162.5,16.0313,8
156.345,21.308,8
154.186,40.4502,8
153.885,71.609,8
156.157,30.0533,8
154.783,33.7074,8
155.282,32.1898,8
155.046,33.6078,8
166.511,15.9297,9
154.872,46.8443,9
156.603,27.9244,9
155.84,36.3208,9
159.66,21.7629,9
155.185,38.7434,9
162.613,19.375,9
165.65,18.9985,9
163.412,19.1129,9
157.56,24.5144,9
158.678,22.4169,9
166.344,16.9168,9
157.881,23.1289,9
166.895,16.324,10
155.163,60.4878,10
155.323,40.7826,10
157.881,23.1668,10
162,22.1941,10
165.853,19.4711,10
163.142,20.314,10
156.31,38.351,10
156.898,37.204,10
157.432,28.4948,10
156.9,31.3812,10
157.005,29.8719,10
157.415,29.7543,10
167.013,16.9812,11
155.452,57.4226,11
159.051,23.2503,11
165.23,21.2551,11
156.099,41.7359,11
155.571,55.4627,11
157.099,37.0143,11
157.514,31.9584,11
166.967,18.6881,11
157.941,26.1667,11
165.313,21.225,11
158.415,25.9449,11
170.55,17.278,12
155.452,81.8114,12
160.357,23.4129,12
166.023,21.8597,12
155.496,59.3022,12
167.263,20.8711,12
157.859,38.8132,12
156.515,43.4314,12
170.468,18.6088,12
156.488,51.4282,12
158.881,28.2095,12
158.033,28.5767,12
155.989,57.2578,12
169.598,24.0349,13
156.333,68.4634,13
156.578,53.7276,13
161.815,25.2669,13
159.079,39.4574,13
168.64,24.7317,13
165.788,25.012,13
164.698,25.2565,13
157.319,51.1423,13
160.135,36.4355,13
158.262,44.0467,13
161.65,30.6267,13
158.02,47.7822,13
160.266,32.9233,13
158.021,45.5111,13
160.947,30.8535,13
160.454,31.0141,13
171.482,24.9327,14
156.578,61.2216,14
162.555,25.6231,14
158.312,54.4847,14
160.305,39.5142,14
160.643,31.388,14
158.933,46.07,14
157.231,59.8656,14
159.302,45.2245,14
161.67,30.774,14
162,26.7118,14
167.383,26.2668,15
156.661,89.6673,15
157.404,84.1335,15
158.782,55.8582,15
162.062,28.8449,15
160.643,32.4868,15
160.423,42.3955,15
164.543,28.012,15
159.425,45.4834,15
165.972,26.3625,15
159.411,55.7408,15
165.14,27.0103,15
158.935,55.7843,15
175.261,26.4177,16
158.938,71.775,16
167.97,27.5611,16
159.188,55.863,16
163.956,29.2374,16
160.747,42.7598,16
159.6,50.7799,16
162.193,30.0049,16
161.243,37.0976,16
161.439,33.0217,16
161.4,34.9014,16
170.268,29.9204,17
159.091,72.158,17
165.135,29.9862,17
159.76,51.5614,17
162.475,30.4034,17
161.242,43.4485,17
160.619,50.9317,17
161.387,39.6378,17
161.817,34.0204,17
162.101,33.69,17
161.885,33.8461,17
171.934,32.0869,18
第2世代
f1,f2
160.585,0.60241,0
147.766,84.1108,0
148.147,21.1122,0
156.207,1.66792,0
149.115,8.70202,0
159.26,1.50402,0
161.208,0.60241,1
148.477,86.6454,1
148.647,33.8402,1
156.83,1.66792,1
151.938,16.0328,1
149.294,17.1773,1
154.731,11.8007,1
159.962,1.54006,1
154.263,15.2265,1
148.891,30.9223,1
161.207,1.66792,2
148.839,73.9362,2
149.393,20.6971,2
151.076,17.7312,2
154.52,16.3554,2
158.728,6.59832,2
159.26,1.8253,2
157.027,11.0125,2
155.012,13.4971,2
156.778,12.9457,2
160.085,3.79042,3
149.133,78.8392,3
149.795,67.5045,3
150.28,29.9378,3
155.628,13.7841,3
158.59,12.4935,3
153.57,20.4912,3
155.044,16.6814,3
152.158,23.1786,3
151.274,24.9555,3
159.943,9.93958,3
159.158,10.4823,3
151.524,24.3827,3
166.372,4.25301,4
149.383,79.5735,4
150.702,69.5392,4
151.315,27.9712,4
164.452,8.60239,4
155.278,19.3787,4
152.807,23.4648,4
156.82,13.9425,4
161.165,9.68373,4
150.315,77.0597,4
159.145,13.3338,4
151.628,26.9551,4
160.905,12.531,4
159.463,12.9879,4
166.373,4.25301,5
150.167,80.3677,5
151.335,39.4332,5
150.849,74.2983,5
164.688,10.241,5
161.943,12.3202,5
155.628,19.4696,5
159.463,13.8027,5
153.43,23.4648,5
151.5,30.0017,5
152.995,25.7573,5
151.505,28.3858,5
157.027,19.1935,5
158.794,14.5659,5
150.315,77.4086,5
157.65,14.5987,5
157.208,15.7928,5
153.291,25.4598,5
153.303,23.9742,5
166.193,10.6837,6
152.025,40.131,6
157.65,14.7783,6
161.943,12.5333,6
152.113,34.9852,6
152.842,31.1816,6
157.028,20.0121,6
164.688,11.0934,6
163.075,12.4798,6
153.446,27.7149,6
155.714,20.7307,6
155.702,22.8905,6
154.451,24.6202,6
166.011,10.7277,6
154.307,26.3523,6
153.803,26.6657,6
155.405,24.342,6
155.235,24.3517,6
166.763,11.044,7
152.302,68.5169,7
166.023,12.8319,7
161.194,15.255,7
152.931,48.8316,7
152.938,35.1314,7
157.861,18.3261,7
152.938,48.4854,7
156.335,21.0134,7
158.908,17.1606,7
153.683,29.7846,7
160.65,16.9692,7
154.835,24.7425,7
155.83,23.7386,7
154.143,27.9907,7
166.929,14.367,8
153.023,39.2003,8
153.775,30.9322,8
153.294,37.2299,8
164.155,15.3484,8
160.152,17.3291,8
155.397,26.7482,8
156.345,21.308,8
158.97,20.047,8
156.165,24.1122,8
158.17,20.4111,8
161.857,15.7366,8
166.263,15.0199,8
161.434,16.0346,8
155.531,26.2499,8
166.846,14.9256,8
166.023,15.8182,9
153.091,69.1719,9
153.398,49.7683,9
162.5,16.0313,9
153.125,61.6444,9
153.603,37.6843,9
153.858,32.1354,9
158.898,21.7085,9
156.778,21.734,9
156.157,30.0533,9
160.655,20.0024,9
156.287,26.5896,9
161.405,17.7057,9
161.107,18.0151,9
166.511,15.9297,10
153.409,77.245,10
153.428,62.1402,10
153.709,40.6351,10
164.278,17.0617,10
161.351,18.1132,10
159.66,21.7629,10
157.523,21.7857,10
154.186,40.4502,10
166.344,16.9168,10
161.194,21.1889,10
155.282,32.1898,10
154.783,33.7074,10
156.434,28.8082,10
156.778,24.0414,10
156.603,27.9244,10
157.027,22.4179,10
155.046,33.6078,10
166.895,16.324,11
153.882,76.9792,11
153.936,41.3705,11
153.885,71.609,11
158.678,22.4169,11
161.522,20.791,11
165.65,18.9985,11
154.805,36.0238,11
163.412,19.1129,11
156.083,32.6787,11
157.027,22.813,11
162.613,19.375,11
157.016,26.7129,11
156.9,31.3812,11
157.005,29.8719,11
156.928,30.6798,11
154.048,80.8441,12
167.39,16.8877,12
154.295,64.0492,12
154.583,41.4296,12
157.881,23.1289,12
162,22.1941,12
165.853,19.4711,12
163.142,20.314,12
156.989,35.3865,12
157.15,25.2913,12
155.84,36.3208,12
155.185,38.7434,12
166.967,18.6881,12
157.258,23.2165,12
162.288,20.9627,12
167.013,16.9812,12
162.15,21.0379,12
154.872,46.8443,13
170.55,17.278,13
162.39,21.8825,13
157.881,23.1668,13
155.323,40.7826,13
157.271,36.4505,13
167.968,17.7145,13
157.393,29.063,13
157.56,24.5144,13
165.23,21.2551,13
155.918,38.313,13
157.432,28.4948,13
167.346,20.055,13
156.189,36.9363,13
第3世代
f1,f2
160.585,0.60241,0
147.766,84.1108,0
148.147,21.1122,0
156.207,1.66792,0
149.115,8.70202,0
159.26,1.50402,0
161.208,0.60241,1
148.301,37.5,1
150.865,10.0361,1
156.83,1.66792,1
148.75,21.7843,1
149.294,17.1773,1
148.647,33.8402,1
159.962,1.54006,1
161.207,1.66792,2
148.378,81.8778,2
148.839,73.9362,2
148.891,30.9223,2
154.145,11.1529,2
151.217,13.6958,2
156.83,4.84741,2
155.288,10.2154,2
159.26,1.8253,2
151.076,17.7312,2
158.208,2.90964,2
149.393,20.6971,2
149.115,21.9699,2
159.26,2.30723,3
148.477,86.6454,3
149.746,25.8347,3
149.173,73.3834,3
154.262,11.1529,3
151.938,16.0328,3
158.728,6.59832,3
157.027,11.0125,3
148.962,73.8431,3
157.028,9.3035,3
151.274,24.9555,3
151.524,24.3827,3
159.702,3.10871,4
149.133,78.8392,4
149.795,67.5045,4
150.28,29.9378,4
159.158,10.4823,4
154.731,11.8007,4
154.263,15.2265,4
151.315,27.9712,4
153.43,16.9735,4
152.158,23.1786,4
152.478,20.3452,4
151.93,26.5634,4
152.765,16.9823,4
151.628,26.9551,4
152.702,18.8096,4
160.085,3.79042,5
149.383,79.5735,5
151.335,39.4332,5
150.648,68.8803,5
159.943,9.93958,5
156.616,11.9882,5
150.258,73.3502,5
155.77,12.2833,5
153.57,20.4912,5
151.5,30.0017,5
152.807,23.4648,5
154.022,19.7977,5
154.52,16.3554,5
152.235,26.9776,5
155.012,13.4971,5
151.505,28.3858,5
152.557,25.4424,5
154.92,15.4688,5
161.208,4.01205,6
150.167,80.3677,6
151.461,43.4395,6
150.702,69.5392,6
158.59,12.4935,6
160.585,9.40106,6
156.778,12.9457,6
154.52,17.8294,6
155.628,13.7841,6
153.43,23.4648,6
151.65,34.6737,6
155.044,16.6814,6
152.66,25.4757,6
152.293,30.4115,6
150.633,76.5515,6
152.216,33.4211,6
150.315,77.0597,6
153.01,23.871,6
153.118,23.5302,6
166.372,4.25301,7
150.168,82.0892,7
151.568,45.934,7
151.182,72.0227,7
161.75,6.43118,7
156.82,13.9425,7
154.548,18.6763,7
159.145,13.3338,7
152.025,40.131,7
153.303,23.9742,7
152.113,34.9852,7
160.905,12.531,7
156.128,17.3983,7
150.315,77.4086,7
161.165,9.68373,7
150.849,74.2983,7
159.463,12.9879,7
155.226,17.4558,7
152.995,25.7573,7
152.842,31.1816,7
152.592,31.2608,7
153.228,24.2625,7
166.373,4.25301,8
150.648,78.4879,8
152.302,68.5169,8
152.486,35.7233,8
164.452,8.60239,8
154.755,18.9923,8
161.277,10.7861,8
159.463,13.8027,8
157.124,18.9743,8
153.685,24.5178,8
152.938,35.1314,8
161.248,13.5084,8
153.06,25.9371,8
158.005,14.3323,8
157.208,15.7928,8
157.65,14.5987,8
153.291,25.4598,8
167.023,9.91442,9
151.496,78.8436,9
152.596,72.4435,9
152.931,48.8316,9
164.688,10.241,9
161.943,12.3202,9
158.794,14.5659,9
153.023,39.2003,9
160.943,14.3597,9
155.278,19.3787,9
153.294,37.2299,9
156.65,19.0697,9
153.442,29.8198,9
152.938,48.4854,9
155.235,24.3517,9
157.65,14.7783,9
161.444,13.9277,9
157.443,17.8708,9
154.451,24.6202,9
153.737,26.4958,9
154.307,26.3523,9
153.446,27.7149,9
157.65,17.1974,9
167.8,10.241,10
152.516,81.2458,10
153.091,69.1719,10
153.603,37.6843,10
153.125,61.6444,10
153.398,49.7683,10
163.075,12.4798,10
153.342,53.1945,10
158.908,17.1606,10
155.628,19.4696,10
160.152,16.0947,10
153.683,29.7846,10
153.803,26.6657,10
154.835,24.7425,10
161.194,15.255,10
155.405,24.342,10
164.688,11.1426,10
157.861,18.3261,10
166.193,10.6837,10
157.027,19.1935,10
161.943,12.5333,10
166.011,10.7277,10
164.688,11.0934,10
161.9,15.0484,10
157.418,19.0701,10
166.763,11.044,11
153.241,68.5636,11
153.709,40.6351,11
153.428,62.1402,11
164.155,15.3484,11
153.775,30.9322,11
164.688,11.4639,11
161.857,15.7366,11
157.028,20.0121,11
154.053,26.6923,11
155.531,26.2499,11
158.348,19.2501,11
158.913,17.8039,11
160.152,17.3291,11
155.714,20.7307,11
161.272,15.9578,11
155.702,22.2863,11
160.65,16.9692,11
166.717,11.4872,12
153.409,77.245,12
153.717,43.1235,12
162.5,16.0313,12
第4世代
f1,f2
160.585,0.60241,0
147.163,19.41,0
149.115,8.70202,0
154.08,3.37274,0
150.62,8.46084,0
156.207,1.66792,0
159.26,1.21386,0
161.208,0.60241,1
147.766,84.1108,1
148.147,21.1122,1
154.835,6.80795,1
151.488,9.18373,1
156.83,1.66792,1
149.12,10.0361,1
159.26,1.50402,1
159.962,1.54006,2
148.301,37.5,2
155.9,9.03042,2
150.865,10.0361,2
148.75,21.7843,2
156.83,4.84741,2
148.647,33.8402,2
158.208,2.90964,2
149.993,12.9455,2
149.294,17.1773,2
159.26,1.8253,2
149.794,16.8067,2
148.388,33.8659,2
148.378,81.8778,3
161.207,1.66792,3
148.891,30.9223,3
148.839,69.6996,3
151.217,13.6958,3
155.288,10.2154,3
153.473,13.6958,3
159.26,2.30723,3
148.542,73.3421,3
158.728,6.59832,3
156.83,8.03542,3
149.115,21.9699,3
157.028,6.99585,3
150.617,17.2648,3
149.865,18.419,3
154.145,11.1529,3
149.393,20.6971,3
159.213,6.18569,3
154.108,12.687,3
161.208,3.04819,4
148.477,86.6454,4
149.116,22.9428,4
148.962,73.8431,4
154.262,11.1529,4
159.213,9.03108,4
152.35,14.2857,4
157.027,11.0125,4
150.495,18.7086,4
157.028,9.3035,4
148.839,73.9362,4
159.702,3.10871,4
151.076,17.7312,4
151.938,16.0328,4
159.26,3.15964,4
159.26,3.24051,5
149.133,78.8392,5
149.373,25.656,5
149.173,73.3834,5
157.83,9.71072,5
154.65,11.1529,5
152.561,15.1655,5
154.298,12.4939,5
151.057,21.905,5
152.152,17.4694,5
150.01,24.1408,5
150.573,23.673,5
159.458,3.76204,6
149.383,79.5735,6
149.746,25.8347,6
149.506,70.2458,6
156.213,11.4953,6
159.158,10.4823,6
154.731,11.8007,6
154.263,15.2265,6
151.274,24.9555,6
153.053,15.8101,6
152.158,23.1786,6
159.34,10.3494,6
152.478,20.3452,6
151.441,23.2849,6
152.765,16.9823,6
152.702,18.8096,6
160.085,3.79042,7
149.462,81.5558,7
149.795,67.5045,7
149.796,36.6114,7
159.463,5.91292,7
156.616,11.9882,7
150.255,27.9102,7
155.77,12.2833,7
153.43,16.9735,7
152.622,22.7163,7
151.524,24.3827,7
155.012,13.4971,7
151.274,24.9555,7
154.52,16.3554,7
150.28,26.4987,7
153.025,18.5344,7
152.887,22.0183,7
154.64,15.3979,7
160.585,3.79042,8
149.881,37.0379,8
158.59,12.4935,8
159.83,5.95618,8
156.778,12.9457,8
150.267,32.725,8
155.628,13.7841,8
154.92,15.4688,8
154.52,17.8294,8
152.807,23.4648,8
152.557,25.4424,8
153.777,18.8355,8
150.28,29.9378,8
153.42,21.7429,8
151.93,26.5634,8
150.778,28.9348,8
151.039,27.9254,8
151.448,26.802,8
153.57,20.4912,8
149.938,70.5805,9
161.208,4.01205,9
150.887,41.4156,9
150.669,67.3973,9
151.315,27.9712,9
155.044,16.6814,9
156.512,16.0777,9
152.66,25.4757,9
157.4,13.5307,9
158.638,13.5249,9
151.628,26.9551,9
159.943,9.93958,9
154.022,19.7977,9
154.548,18.6763,9
161.028,7.73171,9
160.543,9.22891,9
159.463,12.9879,9
156.82,13.9425,9
150.648,68.8803,9
153.575,22.1595,9
159.145,13.3338,9
153.01,23.871,9
153.43,23.4648,9
153.118,23.5302,9
166.372,4.25301,10
150.167,80.3677,10
151.335,39.4332,10
151.271,67.3702,10
161.75,6.43118,10
165.928,4.61446,10
159.463,13.8027,10
160.585,9.40106,10
150.258,73.3502,10
157.65,14.2925,10
156.128,17.3983,10
157.208,15.7928,10
151.443,32.3619,10
152.235,26.9776,10
153.816,22.3952,10
155.226,17.4558,10
150.702,69.5392,10
154.548,20.9187,10
152.995,25.7573,10
154.755,18.9923,10
151.505,28.3858,10
150.707,67.5454,10
153.303,23.9742,10
151.5,30.0017,10
153.228,24.2625,10
166.373,4.25301,11
150.168,82.0892,11
151.271,68.473,11
151.461,43.4395,11
164.452,8.60239,11
160.905,12.531,11
158.005,14.3323,11
162.118,9.6114,11
157.41,16.1947,11
155.77,17.8386,11
155.235,24.3517,11
161.165,9.68373,11
151.65,34.6737,11
152.495,28.2847,11
151.182,72.0227,11
150.315,77.0597,11
155.278,19.3787,11
154.307,24.4768,11
151.775,30.3113,11
150.849,74.2983,11
153.06,25.9371,11
151.5,37.7134,11
151.485,40.1496,11
153.685,24.5178,11
第5世代
f1,f2
154.08,0.60241,0
147.163,19.41,0
152.482,4.66767,0
149.115,8.70202,0
147.29,16.4351,0
150.62,8.46084,0
160.585,0.60241,1
147.515,24.6438,1
148.147,21.1122,1
149.115,13.0934,1
159.08,1.20482,1
155.458,1.66792,1
152.855,8.6494,1
154.08,3.37274,1
152.11,8.88465,1
149.12,9.08531,1
154.08,1.8253,1
149.12,10.0361,1
161.208,0.60241,2
147.647,26.9018,2
154.08,5.91292,2
156.207,1.66792,2
148.75,21.7843,2
151.488,9.18373,2
159.26,1.21386,2
149.294,17.1773,2
150.865,10.0361,2
149.993,12.9455,2
159.702,1.20482,2
149.87,15.1389,2
149.794,16.8067,2
149.87,13.2463,2
159.26,1.50402,3
147.766,84.1108,3
147.923,69.6505,3
148.301,37.5,3
154.835,6.80795,3
151.788,9.33128,3
156.83,1.66792,3
156.208,3.79042,3
151.217,13.6958,3
148.891,30.9223,3
150.92,15.6418,3
150.321,16.0592,3
148.898,24.9421,3
148.647,33.8402,3
149.393,20.6971,3
148.388,33.8659,3
149.533,18.7648,3
150.03,17.3032,3
149.865,18.419,3
149.115,21.9699,3
149.001,23.7059,3
149.033,22.1604,3
159.962,1.54006,4
148.378,81.8778,4
149.116,22.9428,4
148.839,69.6996,4
156.83,4.84741,4
155.013,8.43373,4
152.808,11.531,4
150.495,18.7086,4
158.208,2.90964,4
148.542,73.3421,4
158.637,1.66792,4
153.908,10.6678,4
151.233,15.1506,4
151.855,12.5286,4
154.398,9.69697,4
150.617,17.2648,4
151.746,14.6078,4
161.207,1.66792,5
148.477,86.6454,5
149.173,73.3834,5
149.202,26.3846,5
159.26,1.8253,5
152.35,14.2857,5
148.839,73.9362,5
158.58,3.76205,5
155.288,10.2154,5
157.65,6.0241,5
151.316,15.2422,5
153.473,13.6958,5
155.9,9.03042,5
150.573,23.673,5
154.145,11.1529,5
149.633,23.7942,5
156.83,8.03542,5
150.825,17.5204,5
150.745,19.4537,5
157.028,6.99585,5
154.108,12.687,5
149.373,25.656,5
148.883,73.4411,5
148.962,73.8431,6
159.26,2.30723,6
149.388,31.2123,6
157.027,8.51937,6
154.262,11.1529,6
158.728,6.59832,6
153.223,14.7379,6
150.01,24.1408,6
150.995,18.4488,6
151.938,16.0328,6
152.561,15.1655,6
151.076,17.7312,6
149.548,29.2268,6
149.746,25.8347,6
158.887,4.58316,6
159.26,4.09729,6
150.005,25.7914,6
149.006,89.6128,7
159.26,2.30723,7
149.796,36.6114,7
149.795,67.5045,7
154.65,11.1529,7
149.133,78.8392,7
157.028,9.3035,7
157.027,11.0125,7
159.08,6.22218,7
149.506,70.2458,7
153.053,15.8101,7
154.263,15.2265,7
151.438,19.2916,7
152.152,17.4694,7
149.878,28.38,7
150.878,24.7683,7
151.057,21.905,7
152.652,16.4155,7
150.28,26.4987,7
150.255,27.9102,7
154.33,12.0482,7
159.26,4.86445,7
154.298,12.4939,7
159.213,6.18569,7
164.682,2.90964,8
149.383,79.5735,8
149.881,37.0379,8
161.208,3.04819,8
157.83,9.71072,8
155.277,11.1529,8
159.213,9.03108,8
152.015,20.1916,8
159.702,3.10871,8
154.64,15.3979,8
150.267,32.725,8
151.441,23.2849,8
159.26,3.15964,8
150.28,29.9378,8
150.746,26.8632,8
152.702,18.8096,8
154.731,11.8007,8
153.43,16.9735,8
152.765,16.9823,8
153.777,16.1284,8
151.274,24.9555,8
155.17,11.4458,8
151.198,26.7711,8
153.773,16.1907,8
151.238,26.3142,8
160.585,3.18614,9
149.462,81.5558,9
150.182,62.4199,9
150.558,30.8479,9
159.158,10.4823,9
156.213,11.4953,9
149.938,70.5805,9
159.26,3.24051,9
154.52,16.3554,9
152.158,23.1786,9
152.478,20.3452,9
153.43,17.2399,9
155.77,12.2833,9
155.012,13.4971,9
151.524,24.3827,9
153.025,18.5344,9
151.274,24.9555,9
150.878,27.4999,9
154.92,15.4688,9
150.778,28.9348,9
153.192,17.5524,9
159.458,3.76204,10
149.938,72.4386,10
150.707,62.5242,10
150.878,28.3078,10
158.638,11.8201,10
156.41,11.9488,10
150.417,65.1474,10
159.26,4.86446,10
153.777,18.8355,10
155.628,13.7841,10
154.52,17.8294,10
153.07,19.5616,10
151.93,26.5634,10
152.557,25.4424,10
151.448,26.802,10
155.005,15.9066,10
155.15,15.038,10
152.887,22.0183,10
152.622,22.7163,10
第6世代
f1,f2
154.08,0.60241,0
146.594,76.1811,0
147.163,15.5826,0
152.482,4.66767,0
151.238,6.5269,0
149.115,8.70202,0
149.247,6.62651,0
158.638,0.60241,1
147.133,88.2196,1
147.163,19.41,1
150.243,6.62651,1
155.458,1.66792,1
153.728,6.13348,1
147.29,16.4351,1
149.115,13.0934,1
154.08,1.8253,1
149.12,9.08531,1
154.08,3.37274,1
149.12,10.0361,1
160.585,0.60241,2
147.3,72.9699,2
147.383,20.4016,2
154.08,4.86445,2
156.207,1.66792,2
150.62,8.46084,2
159.08,1.20482,2
154.835,3.79895,2
148.902,20.0739,2
150.29,9.18832,2
149.294,17.1773,2
149.993,12.9455,2
149.794,16.8067,2
148.908,18.5576,2
149.87,15.1389,2
149.87,13.2463,2
161.208,0.60241,3
147.383,26.7001,3
156.208,1.66792,3
154.08,5.91292,3
149.983,13.4458,3
149.448,17.4406,3
148.147,21.1122,3
150.865,10.0361,3
159.26,1.21386,3
147.515,24.6438,3
152.855,8.6494,3
149.393,20.6971,3
159.702,1.20482,3
151.488,9.18373,3
152.11,8.88465,3
159.34,1.45482,4
147.647,26.9018,4
151.788,9.33128,4
154.835,6.80795,4
156.83,1.66792,4
148.75,21.7843,4
148.542,25.1088,4
156.208,3.79042,4
151.217,13.6958,4
155.783,6.63554,4
159.26,1.50402,4
149.533,18.7648,4
150.238,15.1506,4
150.913,14.3115,4
150.03,17.3032,4
150.12,16.5807,4
149.62,18.419,4
159.962,1.54006,5
147.766,84.1108,5
147.804,27.4872,5
155.013,8.43373,5
156.83,2.39054,5
157.515,1.66792,5
153.908,10.6678,5
152.115,10.8886,5
