第0世代
f1,f2
161.13,12.0482
148.068,43.5209
160.139,28.2345
149.643,30.5573
第1世代
f1,f2
161.13,12.0482
146.889,43.6047
146.914,27.4896
150.652,21.6428
第2世代
f1,f2
161.13,12.0482
145.6,35.1126
146.914,27.4896
150.652,21.6428
第3世代
f1,f2
161.13,12.0482
145.6,35.1126
146.914,27.4896
150.652,21.6428
153.16,19.4748
第4世代
f1,f2
161.13,12.0482
145.6,35.1126
146.914,27.4896
150.652,21.6428
152.27,18.2536
第5世代
f1,f2
161.13,12.0482
145.6,35.1126
146.392,20.2754
152.27,18.2536
第6世代
f1,f2
158.33,12.0482
145.6,35.1126
146.392,20.2754
149.7,14.7289
第7世代
f1,f2
158.33,12.0482
145.6,35.1126
146.33,20.1566
149.7,14.7289
第8世代
f1,f2
158.33,12.0482
145.6,35.1126
146.33,20.1566
149.7,14.7289
第9世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
第10世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
第11世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
第12世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
第13世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第14世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第15世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第16世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第17世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第18世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第19世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第20世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第21世代
f1,f2
148.728,12.0482
145.6,35.1126
146.33,20.1566
147.71,17.8743
第22世代
f1,f2
148.728,12.0482
145.6,35.1126
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第23世代
f1,f2
148.728,12.0482
145.6,35.1126
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第24世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第25世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第26世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第27世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第28世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.33,20.1566
146.388,19.9604
第29世代
f1,f2
148.728,12.0482
145.855,21.0306
147.71,17.8743
146.388,19.9604
148.582,13.0337
146.33,20.1566
第30世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
147.238,15.8493
146.33,20.1566
148.582,13.0337
第31世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
147.238,15.8493
146.33,20.1566
148.582,13.0337
第32世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
147.238,15.8493
146.33,20.1566
148.582,13.0337
第33世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
147.238,15.8493
146.33,20.1566
148.582,13.0337
第34世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第35世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第36世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第37世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第38世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第39世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第40世代
f1,f2
148.728,12.0482
145.855,21.0306
146.388,19.9604
146.33,20.1566
146.418,15.0707
148.582,13.0337
第41世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第42世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第43世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第44世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第45世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第46世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第47世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第48世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
145.865,18.3591
148.582,13.0337
第49世代
f1,f2
148.728,12.0482
145.855,21.0306
146.418,15.0707
148.078,13.8979
145.865,18.3591
148.582,13.0337
第50世代
f1,f2
148.728,12.0482
145.855,21.0306
148.078,13.8979
145.865,18.3591
147.997,14.8071
146.418,15.0707
148.582,13.0337
第51世代
f1,f2
148.728,12.0482
145.855,21.0306
148.078,13.8979
145.865,18.3591
147.997,14.8071
146.418,15.0707
148.582,13.0337
第52世代
f1,f2
148.728,12.0482
145.855,21.0306
148.078,13.8979
145.865,18.3591
147.997,14.8071
146.418,15.0707
148.582,13.0337
第53世代
f1,f2
148.728,12.0482
145.855,21.0306
148.078,13.8979
145.865,18.3591
147.997,14.8071
146.418,15.0707
148.582,13.0337
第54世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第55世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第56世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第57世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第58世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第59世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第60世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第61世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第62世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第63世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第64世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第65世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第66世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.418,15.0707
第67世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第68世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第69世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第70世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第71世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第72世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第73世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第74世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第75世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第76世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第77世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第78世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第79世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第80世代
f1,f2
147.247,12.0482
145.855,21.0306
145.865,18.3591
146.28,16.0204
146.418,15.0707
第81世代
f1,f2
147.247,12.0482
145.497,19.0895
146.418,15.0707
145.865,18.3591
146.28,16.0204
第82世代
f1,f2
147.247,12.0482
145.497,19.0895
146.418,15.0707
145.865,18.3591
146.28,16.0204
第83世代
f1,f2
147.247,12.0482
145.497,19.0895
146.418,15.0707
145.865,18.3591
146.28,16.0204
第84世代
f1,f2
147.247,12.0482
145.497,19.0895
146.418,15.0707
145.865,18.3591
146.28,16.0204
第85世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第86世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第87世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第88世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第89世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第90世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第91世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第92世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第93世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第94世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第95世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第96世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第97世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第98世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第99世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第100世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第101世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第102世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第103世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
146.125,13.8979
第104世代
f1,f2
147.247,12.0482
145.497,19.0895
145.865,18.3591
